time,k0_0,k0_1,k0_2,k0_3,k0_4,k0_5,k0_6,k0_7,k0_8,k0_9,k0_10,k0_11,k0_12,k1_0,k1_1,k1_2,k1_3,k1_4,k1_5,k1_6,k1_7,k1_8,k1_9,k1_10,k1_11,k1_12,k2_0,k2_1,k2_2,k2_3,k2_4,k2_5,k2_6,k2_7,k2_8,k2_9,k2_10,k2_11,k2_12,k3_0,k3_1,k3_2,k3_3,k3_4,k3_5,k3_6,k3_7,k3_8,k3_9,k3_10,k3_11,k3_12,k4_0,k4_1,k4_2,k4_3,k4_4,k4_5,k4_6,k4_7,k4_8,k4_9,k4_10,k4_11,k4_12,k5_0,k5_1,k5_2,k5_3,k5_4,k5_5,k5_6,k5_7,k5_8,k5_9,k5_10,k5_11,k5_12
0.200000,-1.488095,0.000000,0.000000,-1.961266,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000,-0.000000,-0.000000,0.000000,-1.345516,0.000000,0.000000,-1.811148,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.875557,0.000000,0.000000,-1.307377,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000243,-0.070744,0.000076,-0.000279,-0.072550,0.000002,0.000009,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000306,-0.000083,-0.073530,-0.000254,-0.000002,-0.079077,0.000007,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000163,0.000555,0.000462,-0.138826,0.000001,-0.000001,-0.148787
0.210000,-1.488089,0.000000,0.000000,-1.961264,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.345511,0.000000,0.000000,-1.811146,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.875553,0.000000,0.000000,-1.307374,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000241,-0.070733,0.000075,-0.000278,-0.072550,0.000002,0.000009,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000304,-0.000083,-0.073516,-0.000253,-0.000002,-0.079077,0.000007,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000162,0.000551,0.000459,-0.138800,0.000001,-0.000001,-0.148787
0.220000,-1.488083,0.000000,0.000000,-1.961262,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.345506,0.000000,0.000000,-1.811144,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.875549,0.000000,0.000000,-1.307371,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000240,-0.070721,0.000075,-0.000276,-0.072550,0.000002,0.000009,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000303,-0.000083,-0.073502,-0.000251,-0.000002,-0.079076,0.000007,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000162,0.000548,0.000457,-0.138774,0.000001,-0.000001,-0.148786
0.230000,-1.488077,0.000000,0.000000,-1.961260,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.345500,0.000000,0.000000,-1.811142,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.875545,0.000000,0.000000,-1.307368,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000239,-0.070710,0.000075,-0.000274,-0.072549,0.000002,0.000009,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000301,-0.000082,-0.073488,-0.000250,-0.000002,-0.079076,0.000007,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000161,0.000544,0.000454,-0.138748,0.000001,-0.000001,-0.148786
0.240000,-1.488071,0.000000,0.000000,-1.961258,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.345495,0.000000,0.000000,-1.811140,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.875541,0.000000,0.000000,-1.307365,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000238,-0.070698,0.000074,-0.000272,-0.072549,0.000002,0.000009,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000299,-0.000082,-0.073474,-0.000249,-0.000002,-0.079076,0.000007,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000160,0.000541,0.000452,-0.138722,0.000001,-0.000001,-0.148785
0.250000,-1.488065,0.000000,0.000000,-1.961256,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000,-0.000000,-0.000000,0.000000,-1.345489,0.000000,0.000000,-1.811137,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.875536,0.000000,0.000000,-1.307362,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000236,-0.070687,0.000074,-0.000271,-0.072549,0.000002,0.000009,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000297,-0.000081,-0.073459,-0.000247,-0.000002,-0.079076,0.000007,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000159,0.000538,0.000449,-0.138695,0.000001,-0.000001,-0.148785
0.260000,-1.488058,0.000000,0.000000,-1.961253,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.345483,0.000000,0.000000,-1.811135,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.875532,0.000000,0.000000,-1.307358,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000235,-0.070675,0.000074,-0.000269,-0.072549,0.000002,0.000009,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000295,-0.000081,-0.073445,-0.000246,-0.000002,-0.079076,0.000007,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000159,0.000534,0.000447,-0.138668,0.000001,-0.000001,-0.148785
0.270000,-1.488051,0.000000,0.000000,-1.961251,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.345477,0.000000,0.000000,-1.811133,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.875527,0.000000,0.000000,-1.307355,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000234,-0.070663,0.000073,-0.000267,-0.072549,0.000002,0.000009,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000293,-0.000081,-0.073430,-0.000245,-0.000002,-0.079075,0.000007,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000158,0.000531,0.000445,-0.138641,0.000001,-0.000001,-0.148784
0.280000,-1.488045,0.000000,0.000000,-1.961249,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.345471,0.000000,0.000000,-1.811130,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.875523,0.000000,0.000000,-1.307351,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000232,-0.070651,0.000073,-0.000266,-0.072549,0.000002,0.000009,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000291,-0.000080,-0.073415,-0.000243,-0.000002,-0.079075,0.000007,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000157,0.000527,0.000442,-0.138614,0.000001,-0.000001,-0.148784
0.290000,-1.488038,0.000000,0.000000,-1.961246,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.345465,0.000000,0.000000,-1.811128,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.875518,0.000000,0.000000,-1.307348,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000231,-0.070639,0.000073,-0.000264,-0.072549,0.000002,0.000009,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000290,-0.000080,-0.073400,-0.000242,-0.000002,-0.079075,0.000007,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000156,0.000524,0.000440,-0.138586,0.000001,-0.000001,-0.148784
