time,x,y,z,vx,vy,vz,ax,ay,az,jx,jy,jz,sx,sy,sz
3.090000,-0.744257,0.844492,1.138446,0.504315,2.586354,1.015897,3.139145,-0.565935,1.715033,2.672895,-3.396942,-22.435992,-75.635791,-38.261167,-29.450109
3.100000,-0.739056,0.870326,1.148687,0.535827,2.580518,1.031921,3.161992,-0.601824,1.489317,1.886778,-3.781645,-22.695483,-81.501118,-38.640869,-22.401945
3.110000,-0.733539,0.896101,1.159077,0.567530,2.574305,1.045679,3.176618,-0.641599,1.261277,1.037735,-4.171053,-22.891109,-86.645622,-38.730239,-14.885656
3.120000,-0.727705,0.921811,1.169593,0.599333,2.567674,1.057145,3.182585,-0.685244,1.031750,0.147943,-4.557792,-23.001444,-91.214118,-38.576592,-7.148246
3.130000,-0.721553,0.947453,1.180213,0.631151,2.560587,1.066311,3.179435,-0.732745,0.801509,-0.784525,-4.941757,-23.033490,-95.175766,-38.174565,0.764546
3.140000,-0.715082,0.973021,1.190912,0.662890,2.553006,1.073175,3.166773,-0.784062,0.571346,-1.753446,-5.320437,-22.985721,-98.499724,-37.518797,8.806978
3.150000,-0.708296,0.998511,1.201668,0.694454,2.544893,1.077741,3.144266,-0.839128,0.342064,-2.752291,-5.691269,-22.857070,-101.155150,-36.603926,16.933308
3.160000,-0.701194,1.023917,1.212459,0.725745,2.536213,1.080023,3.111544,-0.897892,0.114434,-3.783984,-6.055261,-22.650825,-102.864545,-35.332996,25.196235
3.170000,-0.693782,1.049233,1.223261,0.756654,2.526925,1.080039,3.068541,-0.960187,-0.110677,-4.818260,-6.401156,-22.357606,-103.873929,-33.803456,33.439524
3.180000,-0.686063,1.074454,1.234053,0.787081,2.516998,1.077821,3.015157,-1.025860,-0.332445,-5.859127,-6.730487,-21.982293,-104.182666,-32.021160,41.605379
3.190000,-0.678042,1.099571,1.244810,0.816922,2.506397,1.073404,2.951360,-1.094733,-0.550053,-6.899575,-7.040756,-21.525949,-103.790116,-29.991963,49.636007
3.200000,-0.669727,1.124579,1.255513,0.846074,2.495093,1.066836,2.877190,-1.166603,-0.762699,-7.932589,-7.329523,-20.990216,-102.695642,-27.721718,57.473611
3.210000,-0.661123,1.149471,1.266140,0.874435,2.483057,1.058169,2.792648,-1.241288,-0.969577,-8.961153,-7.598494,-20.375238,-100.645859,-25.113048,65.008005
3.220000,-0.652241,1.174238,1.276670,0.901896,2.470260,1.047466,2.698047,-1.318482,-1.169957,-9.954549,-7.835670,-19.688724,-97.923825,-22.287680,72.240201
3.230000,-0.643089,1.198873,1.287083,0.928363,2.456680,1.034794,2.593658,-1.397904,-1.363116,-10.917490,-8.043587,-18.931613,-94.559850,-19.264108,79.118818
3.240000,-0.633677,1.223369,1.297360,0.953738,2.442296,1.020230,2.479819,-1.479250,-1.548367,-11.843707,-8.220353,-18.107698,-90.584246,-16.060829,85.592478
3.250000,-0.624018,1.247716,1.307481,0.977929,2.427090,1.003855,2.356926,-1.562201,-1.725062,-12.727237,-8.364266,-17.221285,-86.027322,-12.696336,91.609801
3.260000,-0.614123,1.271908,1.317431,1.000850,2.411048,0.985757,2.225357,-1.646453,-1.892518,-13.569667,-8.476755,-16.269662,-80.736278,-9.114595,96.929159
3.270000,-0.604005,1.295934,1.327191,1.022412,2.394159,0.966034,2.085718,-1.731615,-2.050287,-14.348476,-8.549501,-15.275994,-74.946957,-5.417757,101.712715
3.280000,-0.593680,1.319788,1.336747,1.042539,2.376414,0.944785,1.938588,-1.817318,-2.197888,-15.067121,-8.584819,-14.237287,-68.712094,-1.633443,105.932387
3.290000,-0.583160,1.343460,1.346082,1.061161,2.357812,0.922112,1.784590,-1.903184,-2.334901,-15.721409,-8.581971,-13.159320,-62.084420,2.210726,109.560089
3.300000,-0.572462,1.366941,1.355184,1.078211,2.338351,0.898123,1.624387,-1.988829,-2.460964,-16.307676,-8.540497,-12.048152,-55.116669,6.087130,112.567738
3.310000,-0.561601,1.390224,1.364041,1.093631,2.318037,0.872927,1.458648,-2.073870,-2.575664,-16.825180,-8.460693,-10.899885,-47.801061,9.980292,114.668592
3.320000,-0.550595,1.413299,1.372639,1.107368,2.296877,0.846645,1.288131,-2.157913,-2.678902,-17.265641,-8.341515,-9.745382,-40.258250,13.848958,116.124897
3.330000,-0.539459,1.436159,1.380970,1.119380,2.274884,0.819388,1.113590,-2.240572,-2.770534,-17.629788,-8.183893,-8.579523,-32.548379,17.664022,116.940242
3.340000,-0.528213,1.458794,1.389024,1.129629,2.252072,0.791273,0.935794,-2.321465,-2.850476,-17.916252,-7.988510,-7.408701,-24.731591,21.396374,117.118214
3.350000,-0.516873,1.481198,1.396793,1.138088,2.228461,0.762417,0.755526,-2.400220,-2.918712,-18.124264,-7.756338,-6.239272,-16.868026,25.016906,116.662402
3.360000,-0.505457,1.503361,1.404270,1.144733,2.204075,0.732935,0.573601,-2.476450,-2.975188,-18.250881,-7.486443,-5.068356,-9.087944,28.440977,115.344080
3.370000,-0.493984,1.525277,1.411450,1.149556,2.178941,0.702949,0.390767,-2.549837,-3.020133,-18.303109,-7.185584,-3.924013,-1.372784,31.701812,113.427597
3.380000,-0.482472,1.546937,1.418328,1.152548,2.153089,0.672570,0.207794,-2.620056,-3.053741,-18.278725,-6.853025,-2.801691,6.225894,34.777102,110.944989
3.390000,-0.470939,1.568336,1.424901,1.153714,2.126552,0.641911,0.025443,-2.686798,-3.076259,-18.179152,-6.490734,-1.706893,13.656536,37.644541,107.928291
3.400000,-0.459404,1.589466,1.431166,1.153062,2.099365,0.611081,-0.155544,-2.749778,-3.087988,-18.006327,-6.100901,-0.644799,20.867583,40.281820,104.409538
3.410000,-0.447884,1.610321,1.437122,1.150608,2.071568,0.580185,-0.334374,-2.808683,-3.089221,-17.755967,-5.681340,0.385169,27.637316,42.550463,100.283402
3.420000,-0.436398,1.630896,1.442770,1.146381,2.043204,0.549328,-0.510443,-2.863334,-3.080430,-17.446990,-5.245575,1.365597,34.105178,44.558555,95.736102
3.430000,-0.424962,1.651184,1.448109,1.140410,2.014316,0.518608,-0.683104,-2.913532,-3.062067,-17.074972,-4.791065,2.298650,40.240447,46.298012,90.816492
3.440000,-0.413595,1.671180,1.453142,1.132732,1.984949,0.488117,-0.851744,-2.959102,-3.034626,-16.643392,-4.320537,3.180849,46.012403,47.760750,85.573427
3.450000,-0.402313,1.690881,1.457872,1.123391,1.955150,0.457944,-1.015786,-2.999898,-2.998630,-16.156037,-3.836799,4.009204,51.390324,48.938686,80.055763
3.460000,-0.391133,1.710282,1.462303,1.112431,1.924966,0.428171,-1.174604,-3.035745,-2.954626,-15.608866,-3.337328,4.781585,56.137998,49.687054,74.302931
3.470000,-0.380070,1.729379,1.466437,1.099915,1.894450,0.398876,-1.327812,-3.066625,-2.903193,-15.025538,-2.837903,5.495097,60.455358,50.151189,68.374364
3.480000,-0.369139,1.748170,1.470282,1.085895,1.863650,0.370130,-1.474978,-3.092492,-2.844924,-14.401211,-2.335223,6.148653,64.336846,50.339744,62.320070
3.490000,-0.358357,1.766652,1.473842,1.070436,1.832617,0.341998,-1.615714,-3.113327,-2.780423,-13.740272,-1.831998,6.741246,67.776904,50.261373,56.190059
3.500000,-0.347735,1.784822,1.477124,1.053604,1.801400,0.314540,-1.749676,-3.129139,-2.710304,-13.047163,-1.330856,7.272369,70.769973,49.924729,50.034340
3.510000,-0.337289,1.802679,1.480135,1.035465,1.770050,0.287810,-1.876497,-3.139926,-2.635227,-12.320056,-0.831231,7.737717,73.150723,49.260034,44.011455
3.520000,-0.327030,1.820223,1.482883,1.016096,1.738617,0.261852,-1.996005,-3.145789,-2.555749,-11.578478,-0.342925,8.147956,75.092932,48.363976,38.049589
3.530000,-0.316971,1.837451,1.485375,0.995570,1.707150,0.236708,-2.108009,-3.146818,-2.472466,-10.819612,0.135339,8.499034,76.610605,47.254812,32.185463
3.540000,-0.307122,1.854366,1.487620,0.973961,1.675697,0.212413,-2.212354,-3.143123,-2.385962,-10.047634,0.601521,8.792113,77.717748,45.950798,26.455795
3.550000,-0.297495,1.870966,1.489626,0.951348,1.644303,0.188997,-2.308931,-3.134834,-2.296812,-9.266579,1.053766,9.028721,78.428368,44.470192,20.897305
3.560000,-0.288098,1.887252,1.491403,0.927808,1.613015,0.166486,-2.397636,-3.122099,-2.205638,-8.477332,1.490503,9.204479,78.680448,42.828573,15.705168
3.570000,-0.278942,1.903226,1.492959,0.903421,1.581875,0.144892,-2.478475,-3.105081,-2.112891,-7.690774,1.909991,9.336501,78.573324,41.047202,10.738244
3.580000,-0.270033,1.918890,1.494304,0.878265,1.550927,0.124232,-2.551460,-3.083960,-2.019069,-6.906985,2.311044,9.420052,78.130311,39.144666,6.013849
3.590000,-0.261379,1.934246,1.495447,0.852418,1.520209,0.104513,-2.616635,-3.058926,-1.924644,-6.129209,2.692542,9.457644,77.374722,37.139547,1.549301
3.600000,-0.252986,1.949295,1.496397,0.825958,1.489761,0.085739,-2.674075,-3.030178,-1.830061,-5.360455,3.053555,9.451962,76.329873,35.050431,-2.638084
3.610000,-0.244861,1.964042,1.497165,0.798962,1.459618,0.067912,-2.723881,-2.997940,-1.735799,-4.603311,3.391958,9.400348,75.014339,32.930630,-6.391656
3.620000,-0.237009,1.978489,1.497759,0.771505,1.429813,0.051023,-2.766189,-2.962410,-1.642174,-3.860763,3.710447,9.318891,73.456754,30.759748,-9.850494
3.630000,-0.229432,1.992639,1.498188,0.743662,1.400380,0.035065,-2.801152,-2.923804,-1.549531,-3.134903,4.007031,9.204321,71.681012,28.552118,-13.014342
3.640000,-0.222136,2.006498,1.498463,0.715506,1.371347,0.020028,-2.828949,-2.882344,-1.458188,-2.427791,4.281414,9.059589,69.711008,26.322072,-15.882944
3.650000,-0.215123,2.020068,1.498592,0.687107,1.342742,0.005896,-2.849777,-2.838251,-1.368430,-1.741251,4.533445,8.887647,67.570636,24.083943,-18.456046
3.660000,-0.208395,2.033354,1.498584,0.658533,1.314590,-0.007346,-2.863865,-2.791768,-1.280555,-1.078373,4.761335,8.687868,65.321855,21.896989,-20.642841
3.670000,-0.201953,2.046361,1.498448,0.629852,1.286914,-0.019720,-2.871421,-2.743097,-1.194741,-0.436937,4.969429,8.471698,62.945835,19.725115,-22.544712
3.680000,-0.195798,2.059094,1.498192,0.601126,1.259735,-0.031248,-2.872684,-2.692452,-1.111180,0.180183,5.155917,8.237888,60.461809,17.577151,-24.172493
3.690000,-0.189930,2.071558,1.497826,0.572418,1.233071,-0.041952,-2.867902,-2.640049,-1.030033,0.772003,5.321082,7.989125,57.889012,15.461929,-25.537015
3.700000,-0.184349,2.083757,1.497356,0.543787,1.206939,-0.051857,-2.857331,-2.586100,-0.951438,1.337732,5.465294,7.727989,55.246677,13.388279,-26.649112
3.710000,-0.179054,2.095698,1.496791,0.515290,1.181354,-0.060989,-2.841259,-2.530828,-0.875523,1.874720,5.587485,7.455411,52.605805,11.403692,-27.480794
3.720000,-0.174043,2.107386,1.496139,0.486980,1.156327,-0.069376,-2.819926,-2.474416,-0.802354,2.387412,5.691824,7.177393,49.927524,9.473605,-28.086469
3.730000,-0.169314,2.118827,1.495406,0.458908,1.131869,-0.077046,-2.793600,-2.417055,-0.731992,2.873189,5.777152,6.894383,47.224729,7.602116,-28.481723
3.740000,-0.164864,2.130025,1.494600,0.431124,1.107988,-0.084026,-2.762552,-2.358934,-0.664476,3.331868,5.844075,6.608408,44.510314,5.793323,-28.682144
3.750000,-0.160690,2.140988,1.493728,0.403672,1.084692,-0.090345,-2.727053,-2.300233,-0.599827,3.763399,5.893241,6.321338,41.797175,4.051322,-28.703316
3.760000,-0.156789,2.151721,1.492795,0.376597,1.061985,-0.096032,-2.687394,-2.241137,-0.538047,4.166023,5.924302,6.034942,39.144579,2.406388,-28.562215
3.770000,-0.153157,2.162230,1.491809,0.349938,1.039870,-0.101115,-2.643821,-2.181801,-0.479121,4.544292,5.940440,5.750650,36.513370,0.833236,-28.272869
3.780000,-0.149789,2.172521,1.490775,0.323733,1.018350,-0.105624,-2.596596,-2.122380,-0.423022,4.896386,5.941209,5.469928,33.910765,-0.667243,-27.850693
3.790000,-0.146680,2.182599,1.489698,0.298017,0.997423,-0.109585,-2.545979,-2.063025,-0.369707,5.222626,5.927340,5.194027,31.343980,-2.094157,-27.311105
3.800000,-0.143827,2.192471,1.488585,0.272824,0.977088,-0.113027,-2.492228,-2.003879,-0.319122,5.523409,5.899574,4.924046,28.820233,-3.446613,-26.669519
3.810000,-0.141222,2.202143,1.487440,0.248183,0.957344,-0.115977,-2.435609,-1.945084,-0.271192,5.797894,5.858087,4.661931,26.379684,-4.709268,-25.966734
3.820000,-0.138861,2.211620,1.486267,0.224121,0.938185,-0.118460,-2.376351,-1.886758,-0.225858,6.049710,5.804991,4.406092,23.992572,-5.897453,-25.189676
3.830000,-0.136738,2.220908,1.485072,0.200664,0.919607,-0.120502,-2.314693,-1.829022,-0.183043,6.277934,5.740383,4.158344,21.662079,-7.012043,-24.350655
3.840000,-0.134846,2.230014,1.483858,0.177834,0.901603,-0.122129,-2.250869,-1.771987,-0.142663,6.483151,5.664993,3.919244,19.391388,-8.053918,-23.461978
3.850000,-0.133179,2.238942,1.482631,0.155653,0.884165,-0.123363,-2.185105,-1.715756,-0.104628,6.665972,5.579544,3.689229,17.183682,-9.023955,-22.535953
3.860000,-0.131730,2.247699,1.481392,0.134138,0.867284,-0.124229,-2.117630,-1.660430,-0.068832,6.826285,5.484500,3.469981,15.061336,-9.916722,-21.619562
3.870000,-0.130494,2.256290,1.480147,0.113306,0.850953,-0.124748,-2.048649,-1.606094,-0.035197,6.966565,5.381159,3.258442,13.005991,-10.740180,-20.686195
3.880000,-0.129462,2.264720,1.478898,0.093170,0.835159,-0.124940,-1.978366,-1.552833,-0.003632,7.086631,5.269922,3.056287,11.018478,-11.495978,-19.743913
3.890000,-0.128628,2.272995,1.477649,0.073742,0.819892,-0.124827,-1.906981,-1.500720,0.025960,7.187164,5.151459,2.863566,9.099631,-12.185766,-18.800780
3.900000,-0.127985,2.281119,1.476403,0.055033,0.805141,-0.124427,-1.834686,-1.449826,0.053671,7.268855,5.026422,2.680248,7.250283,-12.811195,-17.864857
3.910000,-0.127525,2.289099,1.475162,0.037051,0.790891,-0.123760,-1.761669,-1.400212,0.079610,7.332024,4.895361,2.507543,5.480875,-13.371816,-16.977655
3.920000,-0.127241,2.296939,1.473928,0.019802,0.777132,-0.122841,-1.688103,-1.351936,0.103851,7.378277,4.759094,2.342124,3.781454,-13.871636,-16.109693
3.930000,-0.127126,2.304643,1.472706,0.003290,0.763848,-0.121688,-1.614159,-1.305046,0.126481,7.407885,4.618125,2.185271,2.151676,-14.312561,-15.264938
3.940000,-0.127173,2.312217,1.471495,-0.012481,0.751026,-0.120316,-1.539999,-1.259587,0.147584,7.421542,4.473033,2.036734,0.591197,-14.696498,-14.447358
3.950000,-0.127374,2.319665,1.470300,-0.027510,0.738651,-0.118741,-1.465779,-1.215597,0.167243,7.419939,4.324379,1.896220,-0.900327,-15.025355,-13.660919
3.960000,-0.127721,2.326992,1.469121,-0.041797,0.726709,-0.116976,-1.391650,-1.173110,0.185546,7.403590,4.172691,1.764436,-2.318854,-15.300739,-12.935788
3.970000,-0.128207,2.334201,1.467961,-0.055344,0.715184,-0.115035,-1.317753,-1.132152,0.202555,7.373591,4.018521,1.638555,-3.669652,-15.524894,-12.246524
3.980000,-0.128825,2.341297,1.466821,-0.068153,0.704061,-0.112929,-1.244222,-1.092746,0.218339,7.330420,3.862358,1.519383,-4.953601,-15.699763,-11.593886
3.990000,-0.129568,2.348284,1.465703,-0.080230,0.693324,-0.110672,-1.171186,-1.054910,0.232964,7.274739,3.704684,1.406552,-6.171581,-15.827290,-10.978633
4.000000,-0.130427,2.355165,1.464608,-0.091579,0.682958,-0.108274,-1.098767,-1.018656,0.246490,7.207205,3.545963,1.299684,-7.324474,-15.909420,-10.401523
4.010000,-0.131397,2.361944,1.463538,-0.102207,0.672946,-0.105746,-1.027081,-0.983992,0.258983,7.128377,3.386656,1.199053,-8.410962,-15.948487,-9.880009
4.020000,-0.132469,2.368625,1.462494,-0.112123,0.663272,-0.103098,-0.956235,-0.950923,0.270488,7.039098,3.227150,1.102703,-9.434394,-15.945995,-9.396113
4.030000,-0.133637,2.375210,1.461476,-0.121335,0.653922,-0.100339,-0.886332,-0.919449,0.281053,6.939895,3.067868,1.011010,-10.395920,-15.903842,-8.948549
4.040000,-0.134894,2.381704,1.460487,-0.129853,0.644878,-0.097480,-0.817468,-0.889564,0.290722,6.831382,2.909199,0.923616,-11.296689,-15.823923,-8.536032
4.050000,-0.136232,2.388109,1.459527,-0.137688,0.636125,-0.094528,-0.749733,-0.861261,0.299538,6.714160,2.751509,0.840177,-12.137852,-15.708133,-8.157277
4.060000,-0.137645,2.394428,1.458597,-0.144852,0.627648,-0.091492,-0.683212,-0.834529,0.307541,6.588763,2.595181,0.760662,-12.919121,-15.559183,-7.818584
4.070000,-0.139127,2.400663,1.457697,-0.151357,0.619430,-0.088379,-0.617983,-0.809352,0.314762,6.455904,2.440469,0.684043,-13.643259,-15.378056,-7.510154
4.080000,-0.140670,2.406817,1.456830,-0.157216,0.611455,-0.085199,-0.554117,-0.785713,0.321232,6.316084,2.287722,0.610365,-14.311594,-15.166547,-7.229774
4.090000,-0.142269,2.412893,1.455994,-0.162444,0.603710,-0.081957,-0.491683,-0.763590,0.326978,6.169854,2.137233,0.539361,-14.925451,-14.926453,-6.975228
4.100000,-0.143917,2.418892,1.455191,-0.167055,0.596179,-0.078662,-0.430740,-0.742960,0.332027,6.017752,1.989282,0.470782,-15.486157,-14.659570,-6.744304
4.110000,-0.145608,2.424817,1.454421,-0.171064,0.588846,-0.075319,-0.371346,-0.723795,0.336402,5.860263,1.844177,0.404421,-15.994027,-14.368989,-6.535232
4.120000,-0.147336,2.430669,1.453684,-0.174487,0.581698,-0.071936,-0.313551,-0.706066,0.340122,5.697994,1.702038,0.340034,-16.451522,-14.055053,-6.345300
4.130000,-0.149096,2.436451,1.452982,-0.177340,0.574720,-0.068519,-0.257400,-0.689743,0.343208,5.531396,1.563148,0.277459,-16.860092,-13.719399,-6.172238
4.140000,-0.150881,2.442164,1.452314,-0.179641,0.567899,-0.065074,-0.202936,-0.674792,0.345677,5.360951,1.427717,0.216540,-17.221187,-13.363667,-6.013777
4.150000,-0.152687,2.447810,1.451681,-0.181405,0.561220,-0.061607,-0.150193,-0.661177,0.347544,5.187126,1.295936,0.157142,-17.536258,-12.989493,-5.867649
4.160000,-0.154508,2.453389,1.451082,-0.182650,0.554671,-0.058125,-0.099203,-0.648860,0.348823,5.010357,1.168049,0.098993,-17.806331,-12.600178,-5.727515
4.170000,-0.156338,2.458904,1.450518,-0.183395,0.548238,-0.054632,-0.049994,-0.637802,0.349529,4.831124,1.044058,0.042383,-18.033332,-12.195492,-5.595676
4.180000,-0.158174,2.464354,1.449989,-0.183656,0.541911,-0.051136,-0.002587,-0.627965,0.349675,4.649829,0.924185,-0.012943,-18.218762,-11.776872,-5.470360
4.190000,-0.160010,2.469742,1.449495,-0.183453,0.535675,-0.047641,0.042997,-0.619305,0.349274,4.466882,0.808562,-0.067040,-18.364122,-11.345751,-5.349799
4.200000,-0.161841,2.475068,1.449036,-0.182802,0.529521,-0.044152,0.086746,-0.611779,0.348338,4.282675,0.697307,-0.119949,-18.470914,-10.903564,-5.232221
4.210000,-0.163664,2.480333,1.448612,-0.181724,0.523436,-0.040676,0.128648,-0.605343,0.346876,4.097600,0.590595,-0.171928,-18.540948,-10.453551,-5.109824
4.220000,-0.165474,2.485537,1.448223,-0.180236,0.517410,-0.037216,0.168696,-0.599952,0.344903,3.911989,0.488345,-0.222415,-18.575380,-9.995120,-4.987609
4.230000,-0.167268,2.490681,1.447868,-0.178356,0.511434,-0.033779,0.206887,-0.595560,0.342432,3.726206,0.390716,-0.271677,-18.575673,-9.529482,-4.864544
4.240000,-0.169040,2.495766,1.447547,-0.176104,0.505496,-0.030369,0.243221,-0.592122,0.339474,3.540584,0.297775,-0.319700,-18.543293,-9.057852,-4.739600
4.250000,-0.170789,2.500791,1.447260,-0.173498,0.499588,-0.026991,0.277701,-0.589589,0.336042,3.355444,0.209575,-0.366459,-18.479703,-8.581441,-4.611743
4.260000,-0.172509,2.505758,1.447007,-0.170556,0.493701,-0.023650,0.310333,-0.587914,0.332147,3.171124,0.126223,-0.412157,-18.387247,-8.103095,-4.473982
4.270000,-0.174199,2.510665,1.446787,-0.167297,0.487827,-0.020350,0.341127,-0.587049,0.327804,2.987833,0.047595,-0.456191,-18.266401,-7.622195,-4.331977
4.280000,-0.175854,2.515514,1.446600,-0.163740,0.481958,-0.017095,0.370094,-0.586946,0.323028,2.805886,-0.026216,-0.498782,-18.118522,-7.139754,-4.185425
4.290000,-0.177473,2.520304,1.446445,-0.159902,0.476086,-0.013891,0.397250,-0.587557,0.317833,2.625548,-0.095199,-0.539883,-17.944966,-6.656787,-4.034027
4.300000,-0.179051,2.525036,1.446322,-0.155801,0.470204,-0.010740,0.422611,-0.588834,0.312235,2.447068,-0.159353,-0.579445,-17.747091,-6.174305,-3.877480
4.310000,-0.180588,2.529708,1.446230,-0.151455,0.464307,-0.007647,0.446199,-0.590727,0.306247,2.270736,-0.218637,-0.617596,-17.527597,-5.694649,-3.710897
4.320000,-0.182080,2.534322,1.446169,-0.146883,0.458388,-0.004616,0.468034,-0.593191,0.299889,2.096649,-0.273195,-0.653851,-17.286332,-5.217344,-3.539124
4.330000,-0.183525,2.538876,1.446138,-0.142100,0.452442,-0.001651,0.488140,-0.596175,0.293176,1.925078,-0.322995,-0.688362,-17.024486,-4.743240,-3.362422
4.340000,-0.184921,2.543371,1.446136,-0.137126,0.446463,0.001246,0.506544,-0.599635,0.286127,1.756224,-0.368073,-0.721083,-16.743251,-4.273187,-3.181051
4.350000,-0.186267,2.547805,1.446162,-0.131975,0.440447,0.004071,0.523274,-0.603521,0.278761,1.590274,-0.408475,-0.751969,-16.443820,-3.808038,-2.995270
4.360000,-0.187560,2.552179,1.446217,-0.126666,0.434391,0.006820,0.538361,-0.607788,0.271093,1.427462,-0.444216,-0.781079,-16.128856,-3.349586,-2.802707
4.370000,-0.188800,2.556493,1.446299,-0.121213,0.428290,0.009492,0.551834,-0.612390,0.263146,1.267815,-0.475446,-0.808128,-15.797898,-2.897623,-2.606578
4.380000,-0.189984,2.560745,1.446406,-0.115634,0.422142,0.012082,0.563728,-0.617282,0.254937,1.111554,-0.502193,-0.833201,-15.451959,-2.452885,-2.407465
4.390000,-0.191112,2.564936,1.446540,-0.109944,0.415944,0.014590,0.574077,-0.622420,0.246488,0.958823,-0.524531,-0.856270,-15.092049,-2.016107,-2.205951
4.400000,-0.192182,2.569064,1.446698,-0.104158,0.409693,0.017011,0.582917,-0.627759,0.237819,0.809756,-0.542544,-0.877314,-14.719180,-1.588025,-2.002618
4.410000,-0.193195,2.573129,1.446880,-0.098290,0.403388,0.019345,0.590285,-0.633256,0.228948,0.664532,-0.556298,-0.896346,-14.335701,-1.169995,-1.797347
4.420000,-0.194148,2.577131,1.447085,-0.092357,0.397028,0.021590,0.596220,-0.638871,0.219898,0.523139,-0.565949,-0.913290,-13.941122,-0.762056,-1.591508
4.430000,-0.195042,2.581070,1.447311,-0.086371,0.390611,0.023743,0.600761,-0.644562,0.210689,0.385744,-0.571575,-0.928176,-13.536291,-0.364865,-1.385770
4.440000,-0.195875,2.584943,1.447559,-0.080346,0.384136,0.025803,0.603949,-0.650289,0.201342,0.252445,-0.573285,-0.941008,-13.122056,0.020916,-1.180801
4.450000,-0.196648,2.588752,1.447827,-0.074296,0.377605,0.027769,0.605824,-0.656015,0.191876,0.123331,-0.571197,-0.951797,-12.699265,0.394631,-0.977271
4.460000,-0.197361,2.592495,1.448114,-0.068234,0.371016,0.029640,0.606430,-0.661701,0.182313,-0.001464,-0.565413,-0.960529,-12.270054,0.755081,-0.776647
4.470000,-0.198013,2.596172,1.448420,-0.062172,0.364371,0.031415,0.605809,-0.667311,0.172672,-0.121989,-0.556115,-0.967303,-11.833825,1.102210,-0.578701
4.480000,-0.198605,2.599783,1.448742,-0.056122,0.357670,0.033094,0.604005,-0.672812,0.162973,-0.238119,-0.543415,-0.972114,-11.391267,1.435426,-0.384002
4.490000,-0.199136,2.603326,1.449081,-0.050095,0.350915,0.034675,0.601062,-0.678169,0.153236,-0.349796,-0.527455,-0.974996,-10.943070,1.754136,-0.193123
4.500000,-0.199607,2.606801,1.449435,-0.044104,0.344108,0.036158,0.597024,-0.683350,0.143480,-0.456964,-0.508383,-0.975991,-10.489924,2.057746,-0.006634
4.510000,-0.200018,2.610208,1.449804,-0.038158,0.337249,0.037544,0.591938,-0.688326,0.133723,-0.559532,-0.486330,-0.975079,-10.033729,2.345095,0.173209
4.520000,-0.200370,2.613546,1.450186,-0.032269,0.330342,0.038833,0.585849,-0.693068,0.123984,-0.657572,-0.461510,-0.972469,-9.573818,2.616228,0.347728
4.530000,-0.200664,2.616814,1.450580,-0.026445,0.323389,0.040024,0.578802,-0.697548,0.114280,-0.750998,-0.434061,-0.968143,-9.110731,2.870619,0.516557
4.540000,-0.200899,2.620013,1.450986,-0.020696,0.316392,0.041118,0.570844,-0.701741,0.104627,-0.839778,-0.404155,-0.962158,-8.645010,3.107746,0.679332
4.550000,-0.201078,2.623142,1.451402,-0.015030,0.309355,0.042117,0.562022,-0.705623,0.095042,-0.923891,-0.371966,-0.954578,-8.177198,3.327086,0.835688
4.560000,-0.201200,2.626200,1.451828,-0.009458,0.302280,0.043020,0.552383,-0.709173,0.085541,-1.003269,-0.337647,-0.945390,-7.709057,3.527417,0.983322
4.570000,-0.201267,2.629187,1.452262,-0.003985,0.295172,0.043828,0.541972,-0.712370,0.076139,-1.078014,-0.301449,-0.934848,-7.239758,3.708998,1.124045
4.580000,-0.201280,2.632103,1.452704,0.001379,0.288034,0.044543,0.530838,-0.715196,0.066849,-1.148061,-0.263531,-0.922933,-6.769694,3.871390,1.257732
4.590000,-0.201240,2.634948,1.453153,0.006629,0.280870,0.045165,0.519027,-0.717635,0.057685,-1.213406,-0.224086,-0.909717,-6.299257,4.014154,1.384254
4.600000,-0.201148,2.637721,1.453607,0.011758,0.273683,0.045697,0.506586,-0.719673,0.048659,-1.274047,-0.183315,-0.895272,-5.828838,4.136853,1.503486
4.610000,-0.201005,2.640422,1.454067,0.016759,0.266478,0.046139,0.493562,-0.721297,0.039784,-1.329933,-0.141382,-0.879605,-5.360121,4.238148,1.613615
4.620000,-0.200813,2.643050,1.454530,0.021627,0.259258,0.046493,0.480003,-0.722498,0.031070,-1.381194,-0.098581,-0.862949,-4.892049,4.318611,1.716406
4.630000,-0.200573,2.645607,1.454996,0.026357,0.252029,0.046761,0.465954,-0.723267,0.022528,-1.427777,-0.055080,-0.845301,-4.424857,4.377912,1.811937
4.640000,-0.200287,2.648091,1.455465,0.030945,0.244795,0.046944,0.451463,-0.723598,0.014167,-1.469694,-0.011094,-0.826734,-3.958779,4.415723,1.900288
4.650000,-0.199955,2.650503,1.455935,0.035385,0.237559,0.047045,0.436576,-0.723488,0.005996,-1.506957,0.033161,-0.807319,-3.494049,4.431716,1.981538
4.660000,-0.199579,2.652842,1.456405,0.039675,0.230326,0.047065,0.421340,-0.722934,-0.001976,-1.539528,0.077522,-0.787083,-3.032243,4.424147,2.054660
4.670000,-0.199162,2.655109,1.456876,0.043811,0.223102,0.047006,0.405800,-0.721938,-0.009743,-1.567548,0.121633,-0.766199,-2.572090,4.394277,2.120974
4.680000,-0.198704,2.657304,1.457345,0.047790,0.215889,0.046871,0.390004,-0.720503,-0.017298,-1.590975,0.165333,-0.744686,-2.113659,4.341949,2.180696
