time,x,y,z,vx,vy,vz,ax,ay,az,jx,jy,jz,sx,sy,sz
1.590000,-0.409385,-1.535604,1.430893,-0.854117,2.270433,-0.517170,-0.658268,1.630196,-2.060273,9.406740,-6.199761,-0.240424,15.759486,-18.140986,51.869528
1.600000,-0.417957,-1.512820,1.425619,-0.860227,2.286422,-0.537776,-0.563461,1.567321,-2.060051,9.549732,-6.372108,0.287812,12.824957,-16.306219,53.742871
1.610000,-0.426586,-1.489878,1.420138,-0.865383,2.301775,-0.558354,-0.467358,1.502792,-2.054430,9.664342,-6.527738,0.836213,9.778979,-14.284725,55.334001
1.620000,-0.435262,-1.466786,1.414452,-0.869572,2.316474,-0.578847,-0.370277,1.436835,-2.043278,9.746644,-6.659994,1.396556,6.672931,-12.148639,56.695337
1.630000,-0.443974,-1.443551,1.408561,-0.872786,2.330507,-0.599200,-0.272529,1.369665,-2.026458,9.797657,-6.770377,1.969317,3.523856,-9.912438,57.815923
1.640000,-0.452714,-1.420178,1.402468,-0.875021,2.343864,-0.619357,-0.174429,1.301504,-2.003858,9.817035,-6.857958,2.552035,0.348794,-7.590598,58.684800
1.650000,-0.461472,-1.396676,1.396175,-0.876275,2.356535,-0.639258,-0.076294,1.232584,-1.975392,9.804603,-6.921952,3.142138,-2.835215,-5.197595,59.291011
1.660000,-0.470237,-1.373050,1.389684,-0.876548,2.368514,-0.658846,0.021558,1.163132,-1.940961,9.760451,-6.963008,3.740552,-6.013490,-2.715397,59.532457
1.670000,-0.478999,-1.349308,1.382999,-0.875845,2.379797,-0.678059,0.118809,1.093408,-1.900578,9.684523,-6.977584,4.335944,-9.166341,-0.194969,59.500482
1.680000,-0.487750,-1.325456,1.376125,-0.874175,2.390382,-0.696838,0.215144,1.023664,-1.854247,9.577266,-6.966841,4.929651,-12.276439,2.345235,59.195287
1.690000,-0.496480,-1.301502,1.369064,-0.871547,2.400271,-0.715124,0.310252,0.954156,-1.802000,9.439195,-6.930675,5.518940,-15.326454,4.886755,58.617077
1.700000,-0.505178,-1.277453,1.361824,-0.867975,2.409467,-0.732858,0.403827,0.885135,-1.743892,9.270995,-6.869163,6.101083,-18.299056,7.411138,57.766052
1.710000,-0.513836,-1.253315,1.354409,-0.863476,2.417976,-0.749984,0.495562,0.816859,-1.679971,9.072406,-6.782285,6.677022,-21.148554,9.892709,56.549722
1.720000,-0.522444,-1.229096,1.346826,-0.858070,2.425808,-0.766440,0.585182,0.749572,-1.610397,8.847120,-6.671164,7.235345,-23.889454,12.321112,55.072333
1.730000,-0.530994,-1.204801,1.339083,-0.851780,2.432972,-0.782173,0.672415,0.683516,-1.535318,8.595025,-6.536098,7.777637,-26.507899,14.678774,53.345438
1.740000,-0.539477,-1.180439,1.331186,-0.844631,2.439483,-0.797129,0.756998,0.618927,-1.454906,8.317416,-6.377883,8.301461,-28.990032,16.948124,51.380591
1.750000,-0.547884,-1.156014,1.323143,-0.836650,2.445356,-0.811254,0.838683,0.556032,-1.369358,8.015725,-6.197489,8.804494,-31.321998,19.111586,49.189345
1.760000,-0.556208,-1.131534,1.314963,-0.827867,2.450609,-0.824500,0.917215,0.495068,-1.278865,7.689520,-5.994183,9.287088,-33.439338,21.104115,46.718679
1.770000,-0.564439,-1.107004,1.306656,-0.818316,2.455264,-0.836817,0.992406,0.436213,-1.183702,7.345252,-5.773738,9.741099,-35.384993,22.961425,44.052625
1.780000,-0.572571,-1.082430,1.298230,-0.808031,2.459341,-0.848160,1.064059,0.379652,-1.084135,6.982418,-5.535445,10.167554,-37.151303,24.671757,41.210645
1.790000,-0.580597,-1.057819,1.289696,-0.797047,2.462865,-0.858486,1.131998,0.325558,-0.980448,6.602849,-5.280832,10.564791,-38.730607,26.223351,38.212198
1.800000,-0.588510,-1.033175,1.281064,-0.785404,2.465861,-0.867756,1.196066,0.274085,-0.872941,6.208455,-5.011546,10.931341,-40.115244,27.604449,35.076742
1.810000,-0.596303,-1.008503,1.272345,-0.773139,2.468355,-0.875933,1.256099,0.225400,-0.761919,5.798923,-4.726620,11.266738,-41.239566,28.734328,31.803412
1.820000,-0.603971,-0.983809,1.263549,-0.760295,2.470378,-0.882984,1.312011,0.179587,-0.647717,5.381751,-4.434399,11.567998,-42.161000,29.678635,28.434482
1.830000,-0.611507,-0.959097,1.254689,-0.746912,2.471957,-0.888878,1.363707,0.136740,-0.530673,4.956381,-4.133677,11.835183,-42.878988,30.434056,24.991903
1.840000,-0.618908,-0.934371,1.245776,-0.733035,2.473123,-0.893589,1.411118,0.096935,-0.411129,4.524851,-3.826359,12.067664,-43.392969,30.997275,21.497622
1.850000,-0.626167,-0.909636,1.236821,-0.718705,2.473906,-0.897093,1.454190,0.060229,-0.289436,4.089204,-3.514383,12.265036,-43.702383,31.364977,17.973589
1.860000,-0.633280,-0.884895,1.227838,-0.703965,2.474337,-0.899371,1.492873,0.026686,-0.165956,3.649494,-3.197052,12.426171,-43.756335,31.466418,14.465472
1.870000,-0.640245,-0.860150,1.218838,-0.688861,2.474449,-0.900407,1.527182,-0.003712,-0.041030,3.212495,-2.882691,12.553324,-43.610765,31.373969,10.968595
1.880000,-0.647056,-0.835406,1.209834,-0.673436,2.474273,-0.900188,1.557131,-0.030975,0.084994,2.777925,-2.570203,12.645644,-43.271274,31.092571,7.502005
1.890000,-0.653713,-0.810666,1.200838,-0.657733,2.473840,-0.898705,1.582755,-0.055129,0.211768,2.347697,-2.261453,12.703528,-42.743466,30.627166,4.084743
1.900000,-0.660210,-0.785930,1.191864,-0.641795,2.473181,-0.895952,1.604106,-0.076222,0.338952,1.923665,-1.958256,12.727566,-42.032946,29.982696,0.735856
1.910000,-0.666548,-0.761203,1.182924,-0.625664,2.472325,-0.891925,1.621241,-0.094298,0.466186,1.506357,-1.660485,12.716346,-41.113198,29.116252,-2.470273
1.920000,-0.672723,-0.736484,1.174030,-0.609383,2.471304,-0.886628,1.634266,-0.109463,0.593173,1.100526,-1.374340,12.676023,-40.025876,28.086485,-5.576715
1.930000,-0.678735,-0.711777,1.165195,-0.592992,2.470145,-0.880063,1.643290,-0.121822,0.719604,0.706366,-1.099264,12.605185,-38.780518,26.904195,-8.571202
1.940000,-0.684583,-0.687082,1.156433,-0.576531,2.468876,-0.872239,1.648438,-0.131491,0.845179,0.325411,-0.836728,12.505013,-37.386659,25.580184,-11.441465
1.950000,-0.690266,-0.662400,1.147755,-0.560036,2.467524,-0.863164,1.649848,-0.138603,0.969611,-0.040904,-0.588096,12.376810,-35.853837,24.125251,-14.175237
1.960000,-0.695783,-0.637732,1.139174,-0.543545,2.466112,-0.852850,1.647668,-0.143292,1.092598,-0.391702,-0.353654,12.219332,-34.179794,22.525699,-16.692773
1.970000,-0.701137,-0.613078,1.130702,-0.527094,2.464665,-0.841316,1.642071,-0.145731,1.213916,-0.724631,-0.136843,12.040452,-32.387304,20.819827,-19.057543
1.980000,-0.706326,-0.588438,1.122351,-0.510715,2.463204,-0.828578,1.633237,-0.146088,1.333331,-1.039090,0.062435,11.838704,-30.487348,19.021435,-21.265542
1.990000,-0.711351,-0.563814,1.114134,-0.494439,2.461750,-0.814657,1.621354,-0.144543,1.450619,-1.334057,0.243323,11.615677,-28.490906,17.144324,-23.312764
2.000000,-0.716215,-0.539203,1.106062,-0.478297,2.460319,-0.799574,1.606624,-0.141285,1.565579,-1.608623,0.405105,11.372998,-26.408958,15.202293,-25.195203
2.010000,-0.720918,-0.514607,1.098146,-0.462316,2.458929,-0.783353,1.589256,-0.136511,1.677993,-1.861690,0.546792,11.109884,-24.259988,13.219414,-26.846927
2.020000,-0.725462,-0.490025,1.090399,-0.446520,2.457593,-0.766022,1.569463,-0.130416,1.787724,-2.093273,0.668906,10.833846,-22.046555,11.197960,-28.333440
2.030000,-0.729849,-0.465455,1.082830,-0.430934,2.456325,-0.747608,1.547465,-0.123201,1.894623,-2.302440,0.770664,10.543754,-19.778721,9.150472,-29.658318
2.040000,-0.734081,-0.440898,1.075450,-0.415578,2.455132,-0.728140,1.523490,-0.115071,1.998558,-2.488699,0.851870,10.241206,-17.466546,7.089493,-30.825139
2.050000,-0.738161,-0.416352,1.068270,-0.400470,2.454025,-0.707647,1.497769,-0.106232,2.099411,-2.651657,0.912451,9.927766,-15.120093,5.027567,-31.837479
2.060000,-0.742091,-0.391817,1.061300,-0.385627,2.453010,-0.686161,1.470542,-0.096900,2.197063,-2.790446,0.951654,9.603251,-12.763932,2.997603,-32.655766
2.070000,-0.745875,-0.367292,1.054550,-0.371063,2.452089,-0.663716,1.442039,-0.087267,2.291451,-2.906235,0.971566,9.273198,-10.391839,0.989283,-33.332011
2.080000,-0.749514,-0.342775,1.048029,-0.356790,2.451265,-0.640343,1.412497,-0.077535,2.382507,-2.998257,0.971545,8.937055,-8.012100,-0.987344,-33.875072
2.090000,-0.753011,-0.318266,1.041746,-0.342816,2.450538,-0.616077,1.382153,-0.067901,2.470176,-3.066479,0.951958,8.596111,-5.633000,-2.922229,-34.293811
2.100000,-0.756371,-0.293764,1.035710,-0.329149,2.449906,-0.590951,1.351246,-0.058559,2.554417,-3.110947,0.913273,8.251564,-3.262825,-4.805323,-34.597088
2.110000,-0.759596,-0.269268,1.029930,-0.315793,2.449365,-0.565000,1.320019,-0.049710,2.635190,-3.131189,0.854931,7.903717,-0.925105,-6.598099,-34.773383
2.120000,-0.762688,-0.244776,1.024413,-0.302749,2.448910,-0.538259,1.288700,-0.041519,2.712487,-3.128847,0.780268,7.555504,1.388987,-8.322473,-34.854433
2.130000,-0.765652,-0.220289,1.019167,-0.290018,2.448532,-0.510762,1.257519,-0.034160,2.786299,-3.103509,0.688731,7.206908,3.673033,-9.971884,-34.851593
2.140000,-0.768489,-0.195805,1.014200,-0.277597,2.448223,-0.482545,1.226705,-0.027798,2.856627,-3.055508,0.581102,6.858714,5.920615,-11.539768,-34.776221
2.150000,-0.771204,-0.171324,1.009519,-0.265482,2.447972,-0.453641,1.196483,-0.022589,2.923477,-2.985240,0.458229,6.511588,8.125316,-13.019565,-34.639671
2.160000,-0.773800,-0.146846,1.005130,-0.253665,2.447768,-0.424087,1.167078,-0.018697,2.986864,-2.892715,0.319597,6.166124,10.269316,-14.368600,-34.454249
2.170000,-0.776279,-0.122369,1.001039,-0.242137,2.447594,-0.393915,1.138699,-0.016241,3.046806,-2.779526,0.169568,5.822674,12.358995,-15.620845,-34.230246
2.180000,-0.778644,-0.097894,0.997253,-0.230887,2.447437,-0.363162,1.111556,-0.015346,3.103326,-2.645733,0.007509,5.481610,14.389328,-16.774161,-33.978902
2.190000,-0.780897,-0.073420,0.993778,-0.219901,2.447282,-0.331860,1.085851,-0.016127,3.156447,-2.491954,-0.165579,5.143149,16.355295,-17.826407,-33.711458
2.200000,-0.783043,-0.048948,0.990618,-0.209165,2.447109,-0.300044,1.061782,-0.018691,3.206198,-2.318858,-0.348675,4.807397,18.251871,-18.775445,-33.439154
2.210000,-0.785081,-0.024478,0.987778,-0.198660,2.446902,-0.267748,1.039536,-0.023140,3.252612,-2.127151,-0.541561,4.475109,20.073705,-19.598299,-33.192527
2.220000,-0.787016,-0.000010,0.985264,-0.188367,2.446640,-0.235003,1.019298,-0.029547,3.295708,-1.917634,-0.741221,4.144357,21.816145,-20.316216,-32.961158
2.230000,-0.788849,0.024454,0.983080,-0.178266,2.446304,-0.201844,1.001240,-0.037986,3.335507,-1.691110,-0.947537,3.815806,23.474210,-20.929606,-32.753923
2.240000,-0.790582,0.048915,0.981229,-0.168335,2.445873,-0.168304,0.985530,-0.048517,3.372030,-1.448447,-1.159466,3.489169,25.042917,-21.438883,-32.579698
2.250000,-0.792217,0.073371,0.979715,-0.158547,2.445327,-0.134415,0.972322,-0.061191,3.405295,-1.190566,-1.375969,3.164072,26.517286,-21.844456,-32.447362
2.260000,-0.793754,0.097821,0.978541,-0.148879,2.444642,-0.100209,0.961764,-0.076055,3.435329,-0.918636,-1.596613,2.841289,27.897474,-22.131529,-32.397023
2.270000,-0.795194,0.122264,0.977712,-0.139303,2.443798,-0.065719,0.953994,-0.093131,3.462122,-0.633196,-1.818942,2.517340,29.172730,-22.317584,-32.402501
2.280000,-0.796540,0.146697,0.977228,-0.129790,2.442772,-0.030978,0.949140,-0.112438,3.485674,-0.335550,-2.042636,2.193036,30.337443,-22.404894,-32.468850
2.290000,-0.797790,0.171119,0.977093,-0.120310,2.441542,0.003983,0.947320,-0.133985,3.505979,-0.026834,-2.266718,1.867743,31.386001,-22.395735,-32.601122
2.300000,-0.798946,0.195527,0.977308,-0.110833,2.440085,0.039131,0.948637,-0.157771,3.523024,0.291764,-2.490236,1.540777,32.312793,-22.292380,-32.804371
2.310000,-0.800007,0.219919,0.977876,-0.101326,2.438379,0.074432,0.953182,-0.183787,3.536804,0.618795,-2.712478,1.212954,33.117311,-22.091571,-33.122834
2.320000,-0.800972,0.244294,0.978797,-0.091758,2.436402,0.109856,0.961037,-0.212012,3.547271,0.953437,-2.932018,0.879815,33.788216,-21.801791,-33.517581
2.330000,-0.801842,0.268646,0.980073,-0.082094,2.434132,0.145367,0.972270,-0.242416,3.554386,1.294093,-3.148228,0.542347,34.319271,-21.425991,-33.988865
2.340000,-0.802614,0.292975,0.981705,-0.072301,2.431547,0.180932,0.986934,-0.274963,3.558101,1.639335,-3.360261,0.199782,34.704240,-20.967122,-34.536940
2.350000,-0.803287,0.317276,0.983692,-0.062344,2.428626,0.216517,1.005067,-0.309605,3.558362,1.987671,-3.567303,-0.148649,34.936887,-20.428134,-35.162063
2.360000,-0.803860,0.341546,0.986035,-0.052188,2.425348,0.252087,1.026694,-0.346289,3.555125,2.337626,-3.768525,-0.501934,35.008931,-19.813028,-35.909507
2.370000,-0.804330,0.365782,0.988734,-0.041799,2.421693,0.287607,1.051820,-0.384954,3.548297,2.687392,-3.963269,-0.865069,34.916432,-19.123578,-36.728994
2.380000,-0.804695,0.389979,0.991787,-0.031140,2.417642,0.323041,1.080436,-0.425530,3.537795,3.035386,-4.150758,-1.236737,34.653402,-18.362606,-37.615264
2.390000,-0.804952,0.414133,0.995194,-0.020178,2.413176,0.358350,1.112516,-0.467942,3.523532,3.379872,-4.330292,-1.617579,34.213856,-17.532935,-38.563060
2.400000,-0.805098,0.438241,0.998953,-0.008878,2.408278,0.393498,1.148015,-0.512107,3.505411,3.719055,-4.501197,-2.008186,33.591809,-16.637388,-39.567122
2.410000,-0.805128,0.462297,1.003063,0.002793,2.402929,0.428445,1.186880,-0.557934,3.483354,4.051751,-4.662672,-2.407226,32.764323,-15.682778,-40.669321
2.420000,-0.805040,0.486298,1.007521,0.014870,2.397114,0.463151,1.229020,-0.605328,3.457229,4.374456,-4.814472,-2.819601,31.744439,-14.667447,-41.811499
2.430000,-0.804830,0.510238,1.012325,0.027384,2.390817,0.497576,1.274332,-0.654188,3.426923,4.685985,-4.955826,-3.243553,30.528248,-13.593731,-42.982627
2.440000,-0.804491,0.534113,1.017472,0.040367,2.384025,0.531675,1.322696,-0.704408,3.392319,4.984354,-5.086160,-3.679314,29.111837,-12.463963,-44.171675
2.450000,-0.804021,0.557917,1.022958,0.053848,2.376725,0.565407,1.373968,-0.755873,3.353297,5.267541,-5.204926,-4.127009,27.491298,-11.280477,-45.367614
2.460000,-0.803412,0.581646,1.028779,0.067855,2.368904,0.598726,1.428006,-0.808465,3.309756,5.535057,-5.311512,-4.585023,25.623041,-10.047798,-46.600552
2.470000,-0.802662,0.605293,1.034931,0.082416,2.360552,0.631586,1.484604,-0.862061,3.261556,5.781083,-5.405620,-5.057116,23.547693,-8.765800,-47.813286
2.480000,-0.801762,0.628855,1.041409,0.097555,2.351660,0.663941,1.543555,-0.916534,3.208574,6.005324,-5.486670,-5.541168,21.266203,-7.436550,-48.989747
2.490000,-0.800708,0.652325,1.048208,0.113294,2.342219,0.695741,1.604631,-0.971749,3.150694,6.205723,-5.554200,-6.036737,18.779519,-6.062113,-50.113870
2.500000,-0.799494,0.675697,1.055321,0.129654,2.332223,0.726938,1.667583,-1.027571,3.087803,6.380234,-5.607769,-6.543218,16.088590,-4.644554,-51.169589
2.510000,-0.798113,0.698967,1.062744,0.146650,2.321666,0.757480,1.732170,-1.083858,3.019805,6.529319,-5.647069,-7.058958,13.131172,-3.183036,-52.163294
2.520000,-0.796559,0.722129,1.070469,0.164300,2.310545,0.787317,1.798068,-1.140463,2.946592,6.645029,-5.671430,-7.585137,9.979143,-1.682883,-53.053710
2.530000,-0.794825,0.745176,1.078488,0.182615,2.298856,0.816394,1.864962,-1.197236,2.868075,6.728282,-5.680606,-8.119625,6.641190,-0.146517,-53.822022
2.540000,-0.792905,0.768104,1.086794,0.201602,2.286600,0.844660,1.932519,-1.254023,2.784177,6.777262,-5.674248,-8.661107,3.125998,1.423641,-54.449413
2.550000,-0.790791,0.790906,1.095378,0.221266,2.273776,0.872060,2.000387,-1.310668,2.694835,6.790241,-5.652029,-9.208081,-0.557746,3.025169,-54.917065
2.560000,-0.788477,0.813578,1.104232,0.241609,2.260388,0.898539,2.068232,-1.367014,2.599997,6.768651,-5.614013,-9.759307,-4.479046,4.664878,-55.194708
2.570000,-0.785956,0.836112,1.113346,0.262628,2.246438,0.924041,2.135627,-1.422893,2.499642,6.703656,-5.559059,-10.311833,-8.542012,6.329985,-55.276383
2.580000,-0.783222,0.858505,1.122709,0.284318,2.231932,0.948513,2.202167,-1.478139,2.393761,6.597399,-5.487341,-10.864123,-12.728447,8.016938,-55.144675
2.590000,-0.780268,0.880749,1.132312,0.306667,2.216878,0.971898,2.267434,-1.532584,2.282368,6.448736,-5.398659,-11.413957,-17.020150,9.722187,-54.782170
2.600000,-0.777087,0.902840,1.142144,0.329661,2.201284,0.994142,2.330997,-1.586055,2.165498,6.256705,-5.292848,-11.958939,-21.398923,11.442179,-54.171455
2.610000,-0.773672,0.924773,1.152191,0.353279,2.185161,1.015191,2.392452,-1.638389,2.043189,6.023428,-5.170371,-12.498767,-25.919816,13.188324,-53.237891
2.620000,-0.770019,0.946542,1.162443,0.377501,2.168520,1.034989,2.451314,-1.689405,1.915559,5.741440,-5.029730,-13.025332,-30.482412,14.940279,-52.028296
2.630000,-0.766121,0.968142,1.172887,0.402296,2.151377,1.053485,2.507128,-1.738926,1.782728,5.413731,-4.871564,-13.538378,-35.059540,16.692658,-50.532263
2.640000,-0.761971,0.989568,1.183508,0.427632,2.133747,1.070627,2.559437,-1.786778,1.644846,5.040292,-4.695893,-14.034988,-39.624033,18.440079,-48.739384
2.650000,-0.757566,1.010815,1.194295,0.453471,2.115648,1.086365,2.607783,-1.832785,1.502093,4.621383,-4.502796,-14.512141,-44.148723,20.177158,-46.639255
2.660000,-0.752900,1.031879,1.205231,0.479772,2.097099,1.100654,2.651732,-1.876783,1.354634,4.159177,-4.293070,-14.970805,-48.647779,21.915378,-44.118133
2.670000,-0.747969,1.052756,1.216303,0.506489,2.078120,1.113445,2.690818,-1.918589,1.202766,3.650604,-4.065319,-15.398066,-53.047632,23.630423,-41.281599
2.680000,-0.742769,1.073440,1.227495,0.533571,2.058735,1.124696,2.724600,-1.958033,1.046773,3.098663,-3.820564,-15.795393,-57.316051,25.314846,-38.131900
2.690000,-0.737297,1.093929,1.238791,0.560962,2.038968,1.134368,2.752651,-1.994945,0.886968,2.504828,-3.559149,-16.159667,-61.420806,26.961198,-34.671280
2.700000,-0.731549,1.114218,1.250177,0.588603,2.018845,1.142424,2.774563,-2.029162,0.723700,1.870899,-3.281492,-16.487790,-65.329665,28.562029,-30.901987
2.710000,-0.725524,1.134305,1.261634,0.616432,1.998394,1.148833,2.789935,-2.060527,0.557287,1.198296,-2.988551,-16.781898,-68.992726,30.121672,-26.694599
2.720000,-0.719220,1.154185,1.273148,0.644379,1.977644,1.153562,2.798411,-2.088882,0.388207,0.491117,-2.679791,-17.026600,-72.397594,31.619455,-22.199152
2.730000,-0.712637,1.173857,1.284700,0.672376,1.956627,1.156589,2.799649,-2.114074,0.216909,-0.248695,-2.356398,-17.224983,-75.514203,33.046486,-17.434015
2.740000,-0.705773,1.193317,1.296274,0.700347,1.935374,1.157895,2.793338,-2.135963,0.043870,-1.018106,-2.019126,-17.374442,-78.312485,34.393875,-12.417559
2.750000,-0.698630,1.212564,1.307852,0.728216,1.913919,1.157463,2.779199,-2.154413,-0.130408,-1.813783,-1.668816,-17.472557,-80.762375,35.652731,-7.168151
2.760000,-0.691209,1.231595,1.319417,0.755905,1.892298,1.155285,2.756948,-2.169298,-0.305455,-2.635657,-1.306322,-17.522001,-82.743769,36.812275,-1.580114
2.770000,-0.683513,1.250409,1.330952,0.783329,1.870545,1.151355,2.726426,-2.180503,-0.480659,-3.471353,-0.932840,-17.509094,-84.327661,37.865734,4.188948
2.780000,-0.675544,1.269005,1.342438,0.810406,1.848700,1.145674,2.687475,-2.187922,-0.655442,-4.320822,-0.549389,-17.437731,-85.495009,38.804448,10.105475
2.790000,-0.667306,1.287383,1.353860,0.837050,1.826800,1.138249,2.639978,-2.191462,-0.829214,-5.179802,-0.157162,-17.306605,-86.226772,39.619757,16.135909
2.800000,-0.658804,1.305541,1.365198,0.863176,1.804884,1.129095,2.583862,-2.191040,-1.001372,-6.043842,0.242565,-17.114745,-86.503907,40.303001,22.246692
2.810000,-0.650045,1.323481,1.376436,0.888700,1.782992,1.118230,2.519035,-2.186580,-1.171336,-6.914266,0.649307,-16.864373,-86.156714,40.823331,28.476460
2.820000,-0.641033,1.341201,1.387557,0.913530,1.761166,1.105679,2.445596,-2.178039,-1.338452,-7.772121,1.059534,-16.548424,-85.335257,41.196993,34.710620
2.830000,-0.631777,1.358704,1.398544,0.937584,1.739445,1.091473,2.363628,-2.165380,-1.502097,-8.619388,1.472739,-16.170288,-84.038942,41.418044,40.906773
2.840000,-0.622284,1.375991,1.409381,0.960775,1.717872,1.075650,2.273260,-2.148580,-1.661652,-9.451315,1.887366,-15.730556,-82.267177,41.480540,47.022520
2.850000,-0.612564,1.393062,1.420052,0.983021,1.696488,1.058255,2.174669,-2.127633,-1.816506,-10.263145,2.301801,-15.230246,-80.019366,41.378538,53.015462
2.860000,-0.602627,1.409921,1.430541,1.004244,1.675333,1.039338,2.068005,-2.102532,-1.966054,-11.056966,2.716046,-14.670231,-77.121834,41.063732,58.828882
2.870000,-0.592483,1.426570,1.440833,1.024358,1.654450,1.018954,1.953634,-2.073325,-2.109720,-11.811788,3.124396,-14.053716,-73.768262,40.577729,64.436454
2.880000,-0.582144,1.443011,1.450915,1.043292,1.633880,0.997165,1.831889,-2.040063,-2.246945,-12.530880,3.527027,-13.382323,-69.979251,39.919774,69.797532
2.890000,-0.571621,1.459249,1.460772,1.060973,1.613662,0.974038,1.703149,-2.002810,-2.377193,-13.209990,3.922216,-12.658722,-65.775400,39.089112,74.871472
2.900000,-0.560929,1.475286,1.470392,1.077333,1.593837,0.949646,1.567836,-1.961649,-2.499956,-13.845074,4.308231,-11.885987,-61.177310,38.084985,79.617629
2.910000,-0.550079,1.491127,1.479761,1.092311,1.574441,0.924064,1.426346,-1.916659,-2.614713,-14.437937,4.685432,-11.063305,-56.062967,36.853664,83.886925
2.920000,-0.539087,1.506776,1.488869,1.105843,1.555515,0.897378,1.279253,-1.867984,-2.721086,-14.971581,5.047108,-10.204727,-50.613047,35.453855,87.760424
2.930000,-0.527967,1.522239,1.497705,1.117879,1.537093,0.869672,1.127101,-1.815766,-2.818686,-15.449206,5.393967,-9.309507,-44.865612,33.891288,91.210760
2.940000,-0.516735,1.537520,1.506260,1.128370,1.519211,0.841035,0.970465,-1.760160,-2.907168,-15.868029,5.724410,-8.382013,-38.858724,32.171694,94.210564
2.950000,-0.505405,1.552625,1.514523,1.137275,1.501901,0.811560,0.809945,-1.701337,-2.986234,-16.225643,6.036897,-7.426888,-32.630446,30.300805,96.732468
2.960000,-0.493995,1.567560,1.522488,1.144559,1.485194,0.781340,0.646135,-1.639466,-3.055555,-16.522610,6.331851,-6.442084,-26.153583,28.236127,98.573201
2.970000,-0.482520,1.582331,1.530148,1.150190,1.469120,0.750479,0.479711,-1.574772,-3.115023,-16.751170,6.603325,-5.449275,-19.539446,26.037520,99.902838
2.980000,-0.470997,1.596945,1.537496,1.154147,1.453707,0.719073,0.311334,-1.507475,-3.164505,-16.913095,6.852193,-4.445750,-12.834088,23.716620,100.715552
2.990000,-0.459442,1.611407,1.544528,1.156412,1.438979,0.687223,0.141674,-1.437807,-3.203919,-17.007702,7.077289,-3.436707,-6.083562,21.285063,101.005513
3.000000,-0.447874,1.625727,1.551239,1.156978,1.424958,0.655028,-0.028595,-1.366012,-3.233238,-17.034769,7.277564,-2.427402,0.666078,18.754485,100.766893
3.010000,-0.436308,1.639909,1.557628,1.155840,1.411664,0.622589,-0.198783,-1.292330,-3.252402,-16.993170,7.453179,-1.415593,7.334271,16.108950,99.802985
3.020000,-0.424763,1.653962,1.563691,1.153004,1.399116,0.590011,-0.368237,-1.217037,-3.261591,-16.886839,7.600733,-0.424544,13.913696,13.391041,98.322213
3.030000,-0.413254,1.667894,1.569428,1.148480,1.387328,0.557390,-0.536302,-1.140407,-3.260951,-16.715332,7.720809,0.549187,20.362528,10.615771,96.342120
3.040000,-0.401799,1.681711,1.574839,1.142285,1.376312,0.524824,-0.702332,-1.062715,-3.250681,-16.480163,7.812907,1.500693,26.638937,7.798153,93.880252
3.050000,-0.390414,1.695423,1.579925,1.134442,1.366076,0.492408,-0.865699,-0.984243,-3.231027,-16.183267,7.876681,2.425244,32.701097,4.953198,90.954152
3.060000,-0.379115,1.709036,1.584688,1.124981,1.356629,0.460232,-1.025745,-0.905277,-3.202218,-15.822038,7.911868,3.324144,38.381988,2.097493,87.433427
3.070000,-0.367919,1.722558,1.589130,1.113939,1.347972,0.428391,-1.181955,-0.826101,-3.164668,-15.410980,7.918568,4.179147,43.780303,-0.755717,83.501675
3.080000,-0.356842,1.735998,1.593257,1.101356,1.340106,0.396967,-1.333790,-0.747000,-3.118772,-14.947462,7.896811,4.992926,48.869545,-3.591613,79.194554
3.090000,-0.345897,1.749363,1.597071,1.087279,1.333030,0.366042,-1.480741,-0.668259,-3.064959,-14.434708,7.846843,5.761906,53.623216,-6.395376,74.547724
3.100000,-0.335101,1.762661,1.600580,1.071759,1.326739,0.335692,-1.622332,-0.590156,-3.003694,-13.876205,7.769060,6.482867,58.014817,-9.152188,69.596845
3.110000,-0.324467,1.775900,1.603787,1.054850,1.321225,0.305990,-1.758051,-0.512980,-2.935445,-13.268923,7.662882,7.155419,61.846520,-11.818852,64.315168
3.120000,-0.314008,1.789088,1.606702,1.036616,1.316476,0.277004,-1.887589,-0.436986,-2.860766,-12.632939,7.531660,7.771206,65.284137,-14.412400,58.808402
3.130000,-0.303739,1.802232,1.609330,1.017120,1.312480,0.248794,-2.010602,-0.362432,-2.780207,-11.964573,7.374916,8.330981,68.322149,-16.921487,53.119848
3.140000,-0.293670,1.815340,1.611680,0.996427,1.309221,0.221417,-2.126786,-0.289570,-2.694338,-11.267847,7.193550,8.833142,70.955037,-19.334771,47.292805
3.150000,-0.283814,1.828419,1.613761,0.974608,1.306682,0.194923,-2.235878,-0.218640,-2.603740,-10.546841,6.988577,9.276520,73.177283,-21.640905,41.370576
3.160000,-0.274181,1.841476,1.615582,0.951732,1.304842,0.169357,-2.337591,-0.149892,-2.509020,-9.799758,6.759386,9.659097,74.833583,-23.784586,35.428873
3.170000,-0.264782,1.854518,1.617152,0.927879,1.303677,0.144755,-2.431825,-0.083522,-2.410757,-9.044827,6.511338,9.983609,76.086545,-25.803812,29.474617
3.180000,-0.255627,1.867552,1.618480,0.903121,1.303163,0.121152,-2.518453,-0.019731,-2.309546,-8.279329,6.243745,10.248679,76.948990,-27.692620,23.547139
