time,x,y,z,vx,vy,vz,ax,ay,az,jx,jy,jz,sx,sy,sz
1.620000,0.524198,-2.125825,1.535908,0.739234,0.697620,-0.254356,0.888750,1.177703,-2.436910,-4.901115,16.744046,-3.757313,-15.645553,26.272913,77.693167
1.630000,0.531634,-2.118787,1.533242,0.747874,0.710239,-0.278900,0.838979,1.346358,-2.470542,-5.050728,16.976975,-2.963623,-14.265264,20.275831,80.971470
1.640000,0.539153,-2.111615,1.530329,0.756009,0.724554,-0.303740,0.787782,1.517039,-2.496081,-5.186197,17.148882,-2.139402,-12.818218,14.074540,83.794215
1.650000,0.546752,-2.104290,1.527166,0.763626,0.740584,-0.328794,0.735304,1.689126,-2.513244,-5.306898,17.257903,-1.289362,-11.313037,7.704668,86.130035
1.660000,0.554424,-2.096797,1.523752,0.770712,0.758338,-0.353979,0.681687,1.862019,-2.521715,-5.413040,17.305895,-0.410797,-9.739478,1.116900,87.752266
1.670000,0.562164,-2.089118,1.520086,0.777256,0.777824,-0.379202,0.627097,2.035023,-2.521414,-5.502402,17.283743,0.472649,-8.127341,-5.557798,88.848748
1.680000,0.569967,-2.081235,1.516168,0.783251,0.799037,-0.404377,0.571694,2.207470,-2.512234,-5.575495,17.194602,1.364401,-6.487560,-12.273401,89.412026
1.690000,0.577828,-2.073131,1.511999,0.788688,0.821969,-0.429417,0.515642,2.378691,-2.494117,-5.632097,17.038293,2.259088,-4.831067,-18.983884,89.434646
1.700000,0.585739,-2.064790,1.507581,0.793562,0.846605,-0.454230,0.459107,2.548013,-2.467060,-5.672097,16.815095,3.151266,-3.168796,-25.643220,88.909153
1.710000,0.593697,-2.056194,1.502916,0.797869,0.872921,-0.478731,0.402258,2.714763,-2.431024,-5.695204,16.524918,4.044130,-1.518919,-32.184327,87.608068
1.720000,0.601695,-2.047326,1.498007,0.801607,0.900889,-0.502824,0.345258,2.878296,-2.386230,-5.702203,16.170937,4.911463,0.115757,-38.584814,85.770902
1.730000,0.609727,-2.038170,1.492861,0.804774,0.930474,-0.526427,0.288268,3.037972,-2.332864,-5.692973,15.753836,5.757826,1.725183,-44.801233,83.417142
1.740000,0.617788,-2.028711,1.487481,0.807373,0.961634,-0.549454,0.231451,3.193169,-2.271161,-5.667817,15.275671,6.578149,3.299312,-50.790137,80.566274
1.750000,0.625873,-2.018933,1.481874,0.809404,0.994321,-0.571823,0.174964,3.343290,-2.201404,-5.627138,14.738936,7.367559,4.828098,-56.508078,77.237787
1.760000,0.633975,-2.008820,1.476047,0.810873,1.028482,-0.593458,0.118970,3.487708,-2.123854,-5.570392,14.141545,8.128203,6.275028,-61.785002,73.278771
1.770000,0.642088,-1.998358,1.470007,0.811785,1.064056,-0.614278,0.063603,3.625950,-2.038979,-5.500663,13.498725,8.839439,7.659761,-66.719572,68.902218
1.780000,0.650208,-1.987534,1.463764,0.812148,1.100979,-0.634215,0.009002,3.757524,-1.947218,-5.417426,12.808388,9.504991,8.975491,-71.283842,64.148725
1.790000,0.658330,-1.976334,1.457326,0.811968,1.139183,-0.653201,-0.044703,3.881972,-1.849044,-5.321406,12.074376,10.121293,10.215412,-75.449867,59.058890
1.800000,0.666446,-1.964746,1.450704,0.811257,1.178593,-0.671176,-0.097386,3.998879,-1.744966,-5.213394,11.300811,10.685183,11.372717,-79.189702,53.673308
1.810000,0.674553,-1.952759,1.443906,0.810024,1.219136,-0.688083,-0.148918,4.107792,-1.635493,-5.092838,10.484749,11.196724,12.404942,-82.289847,47.961458
1.820000,0.682645,-1.940360,1.436946,0.808282,1.260724,-0.703871,-0.199210,4.208479,-1.521226,-4.964009,9.648262,11.646901,13.345305,-84.930633,42.043763
1.830000,0.690717,-1.927541,1.429833,0.806044,1.303277,-0.718494,-0.248169,4.300677,-1.402755,-4.826246,8.787685,12.037078,14.191367,-87.106839,35.969529
1.840000,0.698764,-1.914292,1.422580,0.803324,1.346709,-0.731914,-0.295709,4.384168,-1.280689,-4.680504,7.907691,12.365934,14.940685,-88.813240,29.788061
1.850000,0.706782,-1.900604,1.415199,0.800135,1.390931,-0.744098,-0.341755,4.458781,-1.155644,-4.527763,7.013004,12.632646,15.590821,-90.044614,23.548665
1.860000,0.714765,-1.886471,1.407702,0.796493,1.435857,-0.755018,-0.386229,4.524319,-1.028263,-4.367663,6.101406,12.835185,16.104890,-90.619086,17.343440
1.870000,0.722710,-1.871885,1.400103,0.792415,1.481390,-0.764656,-0.429093,4.580798,-0.899147,-4.204460,5.194282,12.977722,16.519113,-90.729715,11.173657
1.880000,0.730612,-1.856841,1.392413,0.787917,1.527442,-0.772997,-0.470306,4.628208,-0.768913,-4.037607,4.288303,13.058923,16.835268,-90.392907,5.083382
1.890000,0.738467,-1.841335,1.384647,0.783015,1.573924,-0.780033,-0.509836,4.666583,-0.638169,-3.868076,3.387860,13.079802,17.055135,-89.625069,-0.883322
1.900000,0.746271,-1.825362,1.376817,0.777726,1.620744,-0.785761,-0.547662,4.695998,-0.507513,-3.696820,2.497183,13.041815,17.180489,-88.442609,-6.682389
1.910000,0.754021,-1.808919,1.368936,0.772067,1.667815,-0.790184,-0.583760,4.716524,-0.377578,-3.523812,1.615833,12.941802,17.188770,-86.748198,-12.142005
1.920000,0.761711,-1.792005,1.361018,0.766056,1.715047,-0.793315,-0.618139,4.728378,-0.248855,-3.352251,0.758368,12.794072,17.109074,-84.685906,-17.361496
1.930000,0.769341,-1.774618,1.353074,0.759710,1.762355,-0.795167,-0.650809,4.731766,-0.121866,-3.181908,-0.076760,12.595467,16.946160,-82.286067,-22.312441
1.940000,0.776905,-1.756758,1.345118,0.753046,1.809655,-0.795760,-0.681784,4.726928,0.002894,-3.013589,-0.886329,12.348813,16.704785,-79.579015,-26.966416
1.950000,0.784400,-1.738425,1.337163,0.746080,1.856867,-0.795118,-0.711090,4.714134,0.124960,-2.848057,-1.667418,12.057223,16.389708,-76.595084,-31.295001
1.960000,0.791825,-1.719621,1.329220,0.738829,1.903912,-0.793269,-0.738753,4.693673,0.243831,-2.685642,-2.418333,11.717719,15.996014,-73.341272,-35.108782
1.970000,0.799176,-1.700348,1.321302,0.731310,1.950716,-0.790251,-0.764817,4.665879,0.359194,-2.527915,-3.134574,11.349069,15.539317,-69.874106,-38.560040
1.980000,0.806451,-1.680608,1.313419,0.723538,1.997207,-0.786098,-0.789327,4.631100,0.470703,-2.375046,-3.815214,10.947756,15.025560,-66.226778,-41.640066
1.990000,0.813646,-1.660405,1.305583,0.715529,2.043316,-0.780851,-0.812336,4.589699,0.578052,-2.227575,-4.458619,10.517534,14.460684,-62.432478,-44.340151
2.000000,0.820760,-1.639743,1.297805,0.707296,2.088980,-0.774552,-0.833898,4.542056,0.680971,-2.085983,-5.063485,10.062248,13.850633,-58.524399,-46.651586
2.010000,0.827791,-1.618627,1.290096,0.698855,2.134137,-0.767245,-0.854077,4.488580,0.779164,-1.950722,-5.627148,9.580066,13.202095,-54.578434,-48.420154
2.020000,0.834737,-1.597062,1.282464,0.690219,2.178733,-0.758983,-0.872935,4.429646,0.872519,-1.822086,-6.152972,9.088643,12.520173,-50.579842,-49.800470
2.030000,0.841595,-1.575054,1.274919,0.681401,2.222713,-0.749811,-0.890542,4.365654,0.960898,-1.700411,-6.638663,8.585321,11.810720,-46.556588,-50.801642
2.040000,0.848364,-1.552610,1.267470,0.672412,2.266030,-0.739782,-0.906967,4.297007,1.044199,-1.585943,-7.084114,8.073844,11.079585,-42.536632,-51.432778
2.050000,0.855043,-1.529736,1.260126,0.663265,2.308639,-0.728945,-0.922285,4.224105,1.122360,-1.478872,-7.489499,7.557868,10.332620,-38.547938,-51.702985
2.060000,0.861629,-1.506440,1.252894,0.653970,2.350499,-0.717351,-0.936575,4.147388,1.195311,-1.379802,-7.851661,7.037114,9.587740,-34.709644,-51.524311
2.070000,0.868122,-1.482729,1.245781,0.644537,2.391574,-0.705054,-0.949906,4.067199,1.263113,-1.287674,-8.179875,6.524152,8.837253,-30.947373,-51.014810
2.080000,0.874519,-1.458611,1.238795,0.634975,2.431832,-0.692105,-0.962354,3.983914,1.325817,-1.203061,-8.470918,6.017851,8.085535,-27.277922,-50.195473
2.090000,0.880821,-1.434095,1.231941,0.625293,2.471243,-0.678555,-0.973992,3.897901,1.383503,-1.125953,-8.725799,5.521205,7.336958,-23.718089,-49.087294
2.100000,0.887025,-1.409189,1.225226,0.615498,2.509782,-0.664452,-0.984898,3.809515,1.436282,-1.056297,-8.945701,5.036998,6.595896,-20.284674,-47.711266
2.110000,0.893130,-1.383902,1.218654,0.605597,2.547426,-0.649844,-0.995151,3.719139,1.484277,-0.994702,-9.128281,4.566324,5.884563,-17.087660,-46.051043
2.120000,0.899137,-1.358243,1.212230,0.595597,2.584158,-0.634781,-1.004815,3.627053,1.527668,-0.939355,-9.283789,4.115048,5.187307,-14.039249,-44.169528
2.130000,0.905042,-1.332222,1.205960,0.585502,2.619962,-0.619306,-1.013961,3.533562,1.566644,-0.890901,-9.409579,3.683586,4.506320,-11.144828,-42.092286
2.140000,0.910846,-1.305847,1.199846,0.575319,2.654826,-0.603462,-1.022655,3.438956,1.601412,-0.849167,-9.507217,3.273769,3.843789,-8.409785,-39.844881
2.150000,0.916548,-1.279129,1.193891,0.565051,2.688739,-0.587291,-1.030966,3.343507,1.632196,-0.813957,-9.578324,2.887170,3.201904,-5.839508,-37.452879
2.160000,0.922147,-1.252076,1.188101,0.554701,2.721693,-0.570831,-1.038963,3.247498,1.659243,-0.785719,-9.622215,2.525689,2.599676,-3.498984,-34.956521
2.170000,0.927642,-1.224698,1.182476,0.544272,2.753687,-0.554118,-1.046700,3.151138,1.682795,-0.762638,-9.646204,2.189013,2.020413,-1.326702,-32.364897
2.180000,0.933032,-1.197005,1.177019,0.533768,2.784715,-0.537186,-1.054235,3.054643,1.703111,-0.745234,-9.649303,1.878630,1.464244,0.679246,-29.701776
2.190000,0.938317,-1.169007,1.171733,0.523188,2.814780,-0.520065,-1.061623,2.958216,1.720457,-0.733275,-9.633167,1.595136,0.931299,2.520772,-26.990923
2.200000,0.943496,-1.140713,1.166618,0.512535,2.843881,-0.502786,-1.068917,2.862039,1.735105,-0.726530,-9.599429,1.338891,0.421708,4.199785,-24.256107
2.210000,0.948568,-1.112133,1.161677,0.501810,2.872021,-0.485372,-1.076176,2.766294,1.747346,-0.725321,-9.548404,1.111854,-0.050293,5.685301,-21.567560
2.220000,0.953532,-1.083276,1.156911,0.491012,2.899208,-0.467846,-1.083439,2.671117,1.757431,-0.728092,-9.484770,0.909555,-0.500409,7.016153,-18.896895
2.230000,0.958388,-1.054152,1.152321,0.480141,2.925446,-0.450230,-1.090752,2.576641,1.765626,-0.735262,-9.408577,0.733797,-0.930237,8.198280,-16.262190
2.240000,0.963134,-1.024770,1.147907,0.469197,2.950743,-0.432539,-1.098158,2.482983,1.772194,-0.746635,-9.321281,0.584131,-1.341376,9.237619,-13.681523
2.250000,0.967771,-0.995140,1.143670,0.458178,2.975109,-0.414790,-1.105699,2.390248,1.777393,-0.762032,-9.224281,0.459926,-1.735423,10.140110,-11.172972
2.260000,0.972298,-0.965271,1.139611,0.447082,2.998552,-0.396996,-1.113414,2.298525,1.781499,-0.781476,-9.118948,0.362639,-2.109315,10.912519,-8.811912
2.270000,0.976713,-0.935172,1.135730,0.435909,3.021083,-0.379164,-1.121340,2.207892,1.784723,-0.804382,-9.006484,0.285908,-2.469882,11.559854,-6.552109
2.280000,0.981015,-0.904852,1.132028,0.424655,3.042713,-0.361304,-1.129513,2.118415,1.787291,-0.830837,-8.888148,0.231223,-2.819292,12.087952,-4.404623
2.290000,0.985205,-0.874321,1.128504,0.413317,3.063455,-0.343420,-1.137968,2.030145,1.789417,-0.860738,-8.765103,0.197404,-3.159713,12.502650,-2.380518
2.300000,0.989282,-0.843586,1.125160,0.401894,3.083321,-0.325516,-1.146739,1.943125,1.791304,-0.894008,-8.638454,0.183164,-3.493315,12.809784,-0.490854
2.310000,0.993243,-0.812657,1.121994,0.390381,3.102322,-0.307594,-1.155857,1.857378,1.793165,-0.930371,-8.509838,0.189303,-3.827777,13.030134,1.197726
2.320000,0.997089,-0.781542,1.119008,0.378776,3.120473,-0.289653,-1.165358,1.772934,1.795144,-0.970307,-8.378844,0.209101,-4.159081,13.152764,2.736546
2.330000,1.000818,-0.750250,1.116201,0.367073,3.137785,-0.271691,-1.175274,1.689804,1.797396,-1.013547,-8.247095,0.243520,-4.488721,13.181683,4.121349
2.340000,1.004430,-0.718789,1.113574,0.355269,3.154273,-0.253704,-1.185640,1.607991,1.800058,-1.060081,-8.115509,0.291000,-4.818192,13.120896,5.347879
2.350000,1.007923,-0.687168,1.111127,0.343359,3.169949,-0.235688,-1.196487,1.527490,1.803254,-1.109915,-7.984963,0.349936,-5.148987,12.974412,6.411880
2.360000,1.011297,-0.655393,1.108860,0.331337,3.184827,-0.217637,-1.207843,1.448280,1.807109,-1.162484,-7.856818,0.420438,-5.497413,12.759479,7.264728
2.370000,1.014550,-0.623474,1.106775,0.319200,3.198919,-0.199544,-1.219748,1.370345,1.811688,-1.219211,-7.730629,0.496659,-5.848337,12.465241,7.951966
2.380000,1.017680,-0.591417,1.104870,0.306940,3.212238,-0.181401,-1.232239,1.293656,1.817062,-1.279458,-7.607769,0.578929,-6.201438,12.094085,8.474771
2.390000,1.020688,-0.559231,1.103147,0.294553,3.224797,-0.163200,-1.245349,1.218176,1.823282,-1.343245,-7.488996,0.665610,-6.556396,11.648396,8.834319
2.400000,1.023571,-0.526924,1.101606,0.282031,3.236606,-0.144932,-1.259116,1.143860,1.830384,-1.410591,-7.375042,0.755076,-6.912890,11.130559,9.031786
2.410000,1.026328,-0.494502,1.100248,0.269368,3.247678,-0.126589,-1.273565,1.070656,1.838400,-1.480730,-7.266690,0.846880,-7.290229,10.544813,9.038787
2.420000,1.028958,-0.461973,1.099074,0.256557,3.258023,-0.108161,-1.288743,0.998506,1.847319,-1.555514,-7.164453,0.936651,-7.666061,9.891464,8.889679
2.430000,1.031459,-0.429344,1.098085,0.243591,3.267651,-0.089640,-1.304687,0.927344,1.857125,-1.634037,-7.069079,1.024169,-8.037662,9.172672,8.589259
2.440000,1.033829,-0.396622,1.097282,0.230461,3.276572,-0.071016,-1.321436,0.857099,1.867790,-1.716244,-6.981211,1.107947,-8.402309,8.390594,8.142324
2.450000,1.036067,-0.363815,1.096665,0.217159,3.284796,-0.052281,-1.339024,0.787693,1.879267,-1.802051,-6.901471,1.186544,-8.757278,7.547391,7.553668
2.460000,1.038172,-0.330928,1.096237,0.203677,3.292329,-0.033428,-1.357480,0.719045,1.891506,-1.890571,-6.830023,1.259222,-9.119474,6.634179,6.811489
2.470000,1.040140,-0.297970,1.095997,0.190006,3.299179,-0.014449,-1.376848,0.651061,1.904425,-1.983506,-6.768479,1.323081,-9.464142,5.665511,5.939215
2.480000,1.041971,-0.264947,1.095948,0.176137,3.305352,0.004662,-1.397161,0.583643,1.917936,-2.079778,-6.716885,1.377595,-9.786153,4.644898,4.943675
2.490000,1.043662,-0.231865,1.096091,0.162060,3.310853,0.023911,-1.418453,0.516688,1.931941,-2.179136,-6.675743,1.421566,-10.080381,3.575851,3.831698
2.500000,1.045212,-0.198732,1.096427,0.147764,3.315687,0.043302,-1.440753,0.450091,1.946329,-2.281276,-6.645518,1.453864,-10.341699,2.461880,2.610112
2.510000,1.046617,-0.165554,1.096957,0.133241,3.319856,0.062838,-1.464081,0.383749,1.960979,-2.385328,-6.625818,1.473722,-10.577993,1.285656,1.278269
2.520000,1.047876,-0.132337,1.097684,0.118479,3.323362,0.082522,-1.488467,0.317535,1.975757,-2.492106,-6.618992,1.479446,-10.769529,0.074083,-0.148609
2.530000,1.048986,-0.099089,1.098608,0.103468,3.326206,0.102353,-1.513929,0.251328,1.990519,-2.600547,-6.624434,1.470459,-10.909586,-1.166777,-1.662779
2.540000,1.049944,-0.065815,1.099732,0.088197,3.328388,0.122332,-1.540482,0.185005,2.005114,-2.710104,-6.642405,1.445925,-10.991441,-2.430860,-3.256495
2.550000,1.050749,-0.032523,1.101056,0.072655,3.329906,0.142455,-1.568133,0.118438,2.019383,-2.820160,-6.673108,1.405089,-11.008374,-3.712104,-4.922013
2.560000,1.051396,0.000780,1.102581,0.056831,3.330755,0.162718,-1.596884,0.051510,2.033161,-2.930052,-6.715737,1.347416,-10.953166,-5.028384,-6.655226
2.570000,1.051884,0.034089,1.104310,0.040713,3.330934,0.183116,-1.626731,-0.015921,2.046273,-3.038984,-6.772615,1.271961,-10.819654,-6.346768,-8.444308
2.580000,1.052210,0.067397,1.106244,0.024292,3.330435,0.203640,-1.657658,-0.083986,2.058540,-3.146162,-6.842649,1.178370,-10.601180,-7.658261,-10.281067
2.590000,1.052369,0.100696,1.108384,0.007557,3.329251,0.224283,-1.689645,-0.152817,2.069778,-3.250703,-6.925727,1.066208,-10.291084,-8.953869,-12.157316
2.600000,1.052360,0.133980,1.110730,-0.009504,3.327375,0.245032,-1.722660,-0.222544,2.079801,-3.351656,-7.021644,0.935120,-9.882706,-10.224598,-14.064864
2.610000,1.052178,0.167241,1.113285,-0.026900,3.324797,0.265874,-1.756671,-0.293284,2.088419,-3.448716,-7.129397,0.785024,-9.351462,-11.479351,-16.000321
2.620000,1.051820,0.200473,1.116048,-0.044640,3.321506,0.286795,-1.791615,-0.365173,2.095437,-3.539121,-7.250281,0.615280,-8.710812,-12.689046,-17.950110
2.630000,1.051284,0.233669,1.119021,-0.062735,3.317489,0.307777,-1.827430,-0.438329,2.100659,-3.622553,-7.382991,0.426003,-7.956290,-13.842496,-19.905454
2.640000,1.050565,0.266821,1.122203,-0.081192,3.312735,0.328802,-1.864039,-0.512870,2.103892,-3.697852,-7.526907,0.217181,-7.083430,-14.928515,-21.857576
2.650000,1.049659,0.299921,1.125597,-0.100018,3.307227,0.349848,-1.901356,-0.588902,2.104938,-3.763812,-7.681299,-0.011109,-6.087768,-15.935918,-23.797698
2.660000,1.048563,0.332962,1.129200,-0.119220,3.300951,0.370892,-1.939296,-0.666527,2.103608,-3.820610,-7.845203,-0.258385,-4.928806,-16.856623,-25.725077
2.670000,1.047273,0.365937,1.133014,-0.138805,3.293891,0.391911,-1.977727,-0.745836,2.099707,-3.863573,-8.017955,-0.525150,-3.642524,-17.675961,-27.621919
2.680000,1.045786,0.398838,1.137038,-0.158776,3.286029,0.412877,-2.016522,-0.826911,2.093043,-3.893036,-8.198345,-0.810689,-2.228869,-18.382364,-29.478461
2.690000,1.044096,0.431655,1.141272,-0.179136,3.277346,0.433762,-2.055539,-0.909824,2.083432,-3.907725,-8.385187,-1.114552,-0.687787,-18.964268,-31.284944
2.700000,1.042202,0.464382,1.145713,-0.199887,3.267826,0.454535,-2.094623,-0.994632,2.070693,-3.906367,-8.577177,-1.436189,0.980773,-19.410107,-33.031607
2.710000,1.040097,0.497009,1.150362,-0.221028,3.257448,0.475165,-2.133630,-1.081388,2.054654,-3.889677,-8.773624,-1.774621,2.827192,-19.689950,-34.717058
2.720000,1.037780,0.529528,1.155216,-0.242558,3.246192,0.495617,-2.172353,-1.170111,2.035145,-3.851665,-8.971273,-2.129888,4.795034,-19.812844,-36.322141
2.730000,1.035245,0.561930,1.160274,-0.264473,3.234039,0.515856,-2.210596,-1.260815,2.012005,-3.793392,-9.169327,-2.500760,6.878188,-19.769472,-37.836072
2.740000,1.032489,0.594205,1.165532,-0.286768,3.220969,0.535844,-2.248150,-1.353493,1.985081,-3.713737,-9.366077,-2.886270,9.070546,-19.550518,-39.248063
2.750000,1.029508,0.626346,1.170990,-0.309433,3.206962,0.555544,-2.284796,-1.448126,1.954234,-3.611638,-9.559721,-3.285345,11.365998,-19.146665,-40.547330
2.760000,1.026299,0.658342,1.176642,-0.332459,3.192000,0.574915,-2.320328,-1.544690,1.919333,-3.488292,-9.750056,-3.696770,13.813949,-18.505827,-41.723975
2.770000,1.022858,0.690183,1.182487,-0.355834,3.176063,0.593917,-2.354478,-1.643102,1.880262,-3.337557,-9.931086,-4.119337,16.345977,-17.666692,-42.766215
2.780000,1.019181,0.721860,1.188519,-0.379543,3.159132,0.612506,-2.386994,-1.743280,1.836914,-3.161135,-10.102715,-4.551610,18.949175,-16.625179,-43.663156
2.790000,1.015266,0.753362,1.194735,-0.403568,3.141192,0.630641,-2.417613,-1.845118,1.789202,-2.958379,-10.262901,-4.992080,21.610636,-15.377209,-44.403902
2.800000,1.011109,0.784680,1.201130,-0.427888,3.122225,0.648276,-2.446072,-1.948493,1.737051,-2.728771,-10.409558,-5.439131,24.317453,-13.918700,-44.977559
2.810000,1.006707,0.815803,1.207699,-0.452481,3.102218,0.665367,-2.472118,-2.053285,1.680396,-2.473768,-10.543112,-5.891696,27.103347,-12.181112,-45.356610
2.820000,1.002058,0.846721,1.214436,-0.477321,3.081156,0.681869,-2.495454,-2.159294,1.619207,-2.188740,-10.655355,-6.346382,29.903074,-10.232718,-45.548819
2.830000,0.997160,0.877423,1.221334,-0.502380,3.059029,0.697736,-2.515799,-2.266324,1.553465,-1.875722,-10.747076,-6.802020,32.698016,-8.077332,-45.545325
2.840000,0.992010,0.907898,1.228388,-0.527626,3.035827,0.712923,-2.532875,-2.374160,1.483170,-1.534857,-10.816225,-7.256607,35.469556,-5.718766,-45.337270
2.850000,0.986607,0.938136,1.235590,-0.553026,3.011544,0.727384,-2.546405,-2.482566,1.408344,-1.166471,-10.860787,-7.708054,38.199079,-3.160833,-44.915794
2.860000,0.980949,0.968125,1.242933,-0.578541,2.986175,0.741075,-2.556124,-2.591320,1.329009,-0.771907,-10.881817,-8.155823,40.888911,-0.330887,-44.230572
2.870000,0.975036,0.997855,1.250409,-0.604134,2.959718,0.753950,-2.561755,-2.700105,1.245254,-0.349901,-10.870210,-8.593763,43.496928,2.681438,-43.319288
2.880000,0.968867,1.027316,1.258009,-0.629762,2.932174,0.765966,-2.563036,-2.808621,1.157168,0.097688,-10.827624,-9.021443,46.001948,5.862965,-42.178160
2.890000,0.962441,1.056495,1.265725,-0.655379,2.903548,0.777079,-2.559719,-2.916549,1.064867,0.569724,-10.752431,-9.436547,48.382788,9.200520,-40.803406
2.900000,0.955759,1.085383,1.273548,-0.680940,2.873846,0.787250,-2.551565,-3.023556,0.968487,1.064859,-10.643137,-9.836720,50.618270,12.680927,-39.191244
2.910000,0.948822,1.113969,1.281467,-0.706394,2.843082,0.796437,-2.538342,-3.129325,0.868162,1.582305,-10.501233,-10.222168,52.667759,16.363070,-37.272213
2.920000,0.941632,1.142241,1.289473,-0.731690,2.811266,0.804601,-2.519854,-3.233456,0.764112,2.118465,-10.318734,-10.584306,54.531908,20.152891,-35.116253
2.930000,0.934189,1.170191,1.297556,-0.756773,2.778419,0.811707,-2.495914,-3.335571,0.656552,2.672262,-10.097890,-10.923718,56.191916,24.028390,-32.727625
2.940000,0.926497,1.197806,1.305704,-0.781589,2.744563,0.817721,-2.466357,-3.435283,0.545721,3.241560,-9.837954,-11.238098,57.628985,27.967569,-30.110589
2.950000,0.918559,1.225079,1.313906,-0.806081,2.709723,0.822612,-2.431039,-3.532198,0.431881,3.824036,-9.538399,-11.525183,58.824313,31.948427,-27.269405
2.960000,0.910377,1.251998,1.322152,-0.830191,2.673930,0.826351,-2.389812,-3.625938,0.315282,4.419766,-9.200747,-11.785859,59.693737,35.995130,-24.129866
2.970000,0.901956,1.278554,1.330429,-0.853858,2.637217,0.828910,-2.342619,-3.716078,0.196272,5.019925,-8.820584,-12.010596,60.291826,40.033861,-20.784309
2.980000,0.893301,1.304739,1.338726,-0.877023,2.599622,0.830269,-2.289399,-3.802216,0.075185,5.624662,-8.400189,-12.200905,60.607784,44.036970,-17.246603
2.990000,0.884418,1.330544,1.347031,-0.899626,2.561187,0.830408,-2.230120,-3.883950,-0.047626,6.231104,-7.940056,-12.354934,60.630815,47.976803,-13.530617
3.000000,0.875311,1.355960,1.355330,-0.921606,2.521959,0.829312,-2.164781,-3.960887,-0.171787,6.836266,-7.440956,-12.470969,60.350125,51.825709,-9.650220
3.010000,0.865988,1.380980,1.363613,-0.942903,2.481987,0.826970,-2.093365,-4.032643,-0.296943,7.441079,-6.903956,-12.550231,59.653349,55.556516,-5.548710
3.020000,0.856455,1.405598,1.371865,-0.963454,2.441324,0.823373,-2.015988,-4.098844,-0.422653,8.032824,-6.330335,-12.584667,58.643696,59.141034,-1.319169
3.030000,0.846721,1.429805,1.380076,-0.983203,2.400030,0.818517,-1.932748,-4.159133,-0.548494,8.612916,-5.721715,-12.576262,57.322808,62.551550,3.015893
3.040000,0.836794,1.453596,1.388232,-1.002090,2.358163,0.812404,-1.843778,-4.213168,-0.674032,9.178249,-5.079976,-12.524073,55.692326,65.760355,7.433966
3.050000,0.826683,1.476966,1.396320,-1.020060,2.315788,0.805039,-1.749242,-4.260629,-0.798827,9.725736,-4.407273,-12.427381,53.753893,68.739736,11.912540
3.060000,0.816396,1.499910,1.404328,-1.037058,2.272972,0.796432,-1.649287,-4.301193,-0.922447,10.256616,-3.703743,-12.287230,51.400277,71.404017,16.467872
3.070000,0.805945,1.522425,1.412244,-1.053030,2.229787,0.786596,-1.544193,-4.334619,-1.044420,10.757630,-2.977531,-12.099719,48.755322,73.790551,21.033936
3.080000,0.795339,1.544505,1.420056,-1.067926,2.186305,0.775550,-1.434227,-4.360669,-1.164289,11.230801,-2.228927,-11.866607,45.834001,75.878725,25.583477
3.090000,0.784590,1.566150,1.427751,-1.081699,2.142599,0.763318,-1.319679,-4.379134,-1.281601,11.673439,-1.461019,-11.588195,42.651287,77.647927,30.089235
3.100000,0.773709,1.587357,1.435319,-1.094305,2.098748,0.749928,-1.200868,-4.389836,-1.395904,12.083005,-0.677100,-11.265059,39.222151,79.077543,34.523953
3.110000,0.762708,1.608125,1.442746,-1.105704,2.054827,0.735412,-1.078103,-4.392586,-1.506752,12.460295,0.123746,-10.897731,35.481131,80.035435,38.852486
3.120000,0.751599,1.628453,1.450023,-1.115857,2.010921,0.719806,-0.951791,-4.387335,-1.613716,12.795530,0.927363,-10.488072,31.533484,80.626171,43.056430
3.130000,0.740395,1.648343,1.457139,-1.124730,1.967108,0.703152,-0.822327,-4.374025,-1.716376,13.090359,1.735023,-10.037106,27.404031,80.842796,47.109494
3.140000,0.729109,1.667796,1.464083,-1.132294,1.923468,0.685494,-0.690124,-4.352634,-1.814326,13.343088,2.542949,-9.546473,23.117595,80.678353,50.985388
3.150000,0.717754,1.686814,1.470846,-1.138525,1.880082,0.666882,-0.555610,-4.323178,-1.907179,13.552270,3.347296,-9.018076,18.698998,80.125886,54.657820
3.160000,0.706343,1.705399,1.477418,-1.143400,1.837029,0.647368,-0.419214,-4.285655,-1.994545,13.717926,4.149513,-8.451916,14.142331,79.042984,58.045783
3.170000,0.694890,1.723556,1.483790,-1.146905,1.794393,0.627010,-0.281405,-4.240231,-2.076109,13.836226,4.932919,-7.855549,9.506908,77.574731,61.184401
3.180000,0.683410,1.741288,1.489955,-1.149025,1.752250,0.605866,-0.142645,-4.187052,-2.151556,13.907897,5.699755,-7.229124,4.821315,75.730755,64.054083
3.190000,0.671914,1.758602,1.495905,-1.149756,1.710677,0.584000,-0.003404,-4.126303,-2.220600,13.932581,6.446313,-6.575429,0.114135,73.520687,66.635237
3.200000,0.660419,1.775504,1.501633,-1.149093,1.669749,0.561477,0.135849,-4.058205,-2.282984,13.910203,7.168981,-5.897447,-4.586046,70.954155,68.908272
3.210000,0.648937,1.792000,1.507133,-1.147040,1.629536,0.538362,0.274634,-3.982964,-2.338439,13.840070,7.868928,-5.194687,-9.227708,67.922384,70.760917
3.220000,0.637483,1.808097,1.512398,-1.143603,1.590111,0.514730,0.412497,-3.900933,-2.386821,13.724830,8.531639,-4.479211,-13.808011,64.567907,72.277608
